"League","Match_Date","Matchweek","Home_Team","Home_Formation","Home_Possession","Home_Success_Pass","Home_Pass","Home_Passing_Accuracy","Home_Fouls","Home_Corners","Home_Crosses","Home_Touches","Home_Tackles","Home_Interceptions","Home_Aerials_Won","Home_Clearances","Home_Offsides","Home_Goal_Kicks","Home_Throw_Ins","Home_Long_Balls","Home_Yellow_Cards","Home_Red_Cards","Away_Team","Away_Formation","Away_Possession","Away_Success_Pass","Away_Pass","Away_Passing_Accuracy","Away_Fouls","Away_Corners","Away_Crosses","Away_Touches","Away_Tackles","Away_Interceptions","Away_Aerials_Won","Away_Clearances","Away_Offsides","Away_Goal_Kicks","Away_Throw_Ins","Away_Long_Balls","Away_Yellow_Cards","Away_Red_Cards","Game_URL"
"Serie A","2022-10-02","Serie A (Matchweek 8)","Sampdoria","4-1-4-1",50,324,446,73,16,2,17,536,13,6,11,16,3,7,23,65,"2","0","Monza","3-4-3",50,338,443,76,24,4,16,559,21,11,19,19,5,6,21,92,"2","0","https://fbref.com/en/matches/f369742b/Sampdoria-Monza-October-2-2022-Serie-A"
"Serie A","2023-01-29","Serie A (Matchweek 20)","Juventus","3-5-2",46,381,481,79,12,12,37,599,13,7,17,9,3,1,22,67,"0","0","Monza","3-4-3",54,472,567,83,10,1,5,699,22,9,10,30,2,7,21,67,"2","0","https://fbref.com/en/matches/56f5c9a8/Juventus-Monza-January-29-2023-Serie-A"
"Serie A","2023-04-22","Serie A (Matchweek 31)","Sampdoria","3-4-1-2",45,302,397,76,9,9,21,510,7,9,24,24,2,14,18,66,"1","0","Spezia","4-3-3",55,383,480,80,11,9,26,588,15,10,11,12,0,8,21,61,"1","0","https://fbref.com/en/matches/d37c5c6e/Sampdoria-Spezia-April-22-2023-Serie-A"
"Serie A","2023-03-19","Serie A (Matchweek 27)","Torino","3-4-3",48,365,456,80,14,5,16,558,15,7,8,15,4,7,21,55,"1","0","Napoli","4-3-3",52,411,495,83,14,4,13,592,17,11,11,14,1,9,20,51,"1","0","https://fbref.com/en/matches/d048f6e2/Torino-Napoli-March-19-2023-Serie-A"
"Serie A","2022-10-01","Serie A (Matchweek 8)","Internazionale","3-5-2",58,501,592,85,15,5,20,663,11,6,12,7,1,6,21,63,"4","0","Roma","3-4-3",42,360,431,84,14,1,7,526,13,11,7,24,0,9,18,49,"3","0","https://fbref.com/en/matches/e8065e11/Internazionale-Roma-October-1-2022-Serie-A"
"Serie A","2022-11-13","Serie A (Matchweek 15)","Monza","3-4-3",57,527,601,88,9,6,15,697,12,11,7,17,4,8,15,60,"0","0","Salernitana","3-5-2",43,374,455,82,11,1,16,552,13,6,11,16,1,6,19,60,"3","1","https://fbref.com/en/matches/7f01a577/Monza-Salernitana-November-13-2022-Serie-A"
"Serie A","2023-05-07","Serie A (Matchweek 34)","Lecce","4-3-3",53,311,449,69,11,4,23,550,14,8,20,15,2,8,28,87,"2","0","Hellas Verona","3-5-1-1",47,269,406,66,13,4,11,515,16,6,40,28,2,14,24,97,"5","0","https://fbref.com/en/matches/9d3a7419/Lecce-Hellas-Verona-May-7-2023-Serie-A"
"Serie A","2023-05-06","Serie A (Matchweek 34)","Roma","3-5-1-1",51,415,506,82,8,12,29,604,13,10,15,11,0,6,20,76,"3","0","Internazionale","3-5-2",49,410,487,84,13,5,11,607,18,6,6,25,0,9,8,65,"2","0","https://fbref.com/en/matches/45bc0837/Roma-Internazionale-May-6-2023-Serie-A"
"Serie A","2023-02-25","Serie A (Matchweek 24)","Lecce","4-3-3",42,254,393,65,17,4,25,507,21,10,14,18,2,7,38,82,"2","0","Sassuolo","4-3-3",58,406,536,76,7,7,22,652,14,4,17,29,1,19,32,81,"2","0","https://fbref.com/en/matches/1b5c17cb/Lecce-Sassuolo-February-25-2023-Serie-A"
"Serie A","2022-10-08","Serie A (Matchweek 9)","Milan","4-3-2-1",40,283,397,71,7,9,19,503,16,8,15,9,1,6,27,73,"2","0","Juventus","4-4-2",60,489,586,83,7,3,11,697,15,11,15,16,0,13,22,69,"3","0","https://fbref.com/en/matches/2336a6d4/Milan-Juventus-October-8-2022-Serie-A"
"Serie A","2023-05-20","Serie A (Matchweek 36)","Cremonese","4-2-3-1",37,299,380,79,7,3,19,476,14,11,11,10,1,8,8,53,"1","0","Bologna","4-2-3-1",63,582,658,88,13,9,11,777,9,6,10,14,1,11,16,56,"3","1","https://fbref.com/en/matches/a496e598/Cremonese-Bologna-May-20-2023-Serie-A"
"Serie A","2022-08-28","Serie A (Matchweek 3)","Fiorentina","4-3-3",48,409,497,82,12,2,11,614,24,7,6,14,1,5,11,68,"2","0","Napoli","4-2-3-1",52,455,540,84,14,3,11,652,20,11,14,11,2,6,24,53,"3","0","https://fbref.com/en/matches/e2bb77f0/Fiorentina-Napoli-August-28-2022-Serie-A"
"Serie A","2023-02-12","Serie A (Matchweek 22)","Udinese","3-5-1-1",47,364,439,83,12,10,26,551,23,6,13,17,3,11,12,66,"2","0","Sassuolo","4-3-3",53,419,488,86,8,7,21,599,12,9,11,24,0,9,15,71,"2","0","https://fbref.com/en/matches/ffb15eb5/Udinese-Sassuolo-February-12-2023-Serie-A"
"Serie A","2023-01-08","Serie A (Matchweek 17)","Spezia","3-5-2",57,349,499,70,14,5,20,621,10,8,15,21,1,8,44,84,"0","0","Lecce","4-3-3",43,232,370,63,15,7,23,512,18,9,13,30,1,13,32,97,"1","0","https://fbref.com/en/matches/80887584/Spezia-Lecce-January-8-2023-Serie-A"
"Serie A","2023-04-23","Serie A (Matchweek 31)","Milan","4-2-3-1",68,567,683,83,6,4,13,793,17,10,17,19,3,5,22,51,"1","0","Lecce","4-3-3",32,221,326,68,10,2,12,446,25,16,10,26,0,4,25,64,"0","0","https://fbref.com/en/matches/d7e0f3f0/Milan-Lecce-April-23-2023-Serie-A"
"Serie A","2023-01-04","Serie A (Matchweek 16)","Sassuolo","4-3-3",67,493,604,82,16,9,25,708,18,4,15,11,1,7,23,63,"2","0","Sampdoria","3-4-1-2",33,209,302,69,19,1,10,435,19,14,22,25,6,13,19,62,"3","0","https://fbref.com/en/matches/066d6ebe/Sassuolo-Sampdoria-January-4-2023-Serie-A"
"Serie A","2023-02-19","Serie A (Matchweek 23)","Atalanta","3-4-1-2",70,573,714,80,10,6,19,819,13,9,24,6,2,5,43,79,"3","0","Lecce","4-3-3",30,201,310,65,12,1,8,466,36,20,13,29,2,13,16,87,"3","0","https://fbref.com/en/matches/10ee64ba/Atalanta-Lecce-February-19-2023-Serie-A"
"Serie A","2023-05-28","Serie A (Matchweek 37)","Juventus","3-4-1-2",48,386,473,82,12,4,24,579,15,4,11,17,0,5,18,59,"1","0","Milan","4-2-3-1",52,417,511,82,10,5,12,620,17,5,14,26,1,10,22,67,"2","0","https://fbref.com/en/matches/18e89b55/Juventus-Milan-May-28-2023-Serie-A"
"Serie A","2022-10-30","Serie A (Matchweek 12)","Lazio","4-4-2",61,609,705,86,10,4,21,793,16,6,5,13,3,6,18,63,"3","0","Salernitana","3-5-2",39,360,453,79,7,5,12,559,16,5,11,22,4,5,12,71,"3","0","https://fbref.com/en/matches/221597ad/Lazio-Salernitana-October-30-2022-Serie-A"
"Serie A","2023-02-26","Serie A (Matchweek 24)","Bologna","4-2-3-1",48,429,538,80,7,1,11,644,16,9,10,21,4,11,26,77,"1","0","Internazionale","3-1-4-2",52,464,574,81,14,6,20,682,18,14,12,7,2,4,19,69,"2","0","https://fbref.com/en/matches/31e3094a/Bologna-Internazionale-February-26-2023-Serie-A"
"Serie A","2022-10-22","Serie A (Matchweek 11)","Milan","4-2-3-1",49,411,496,83,18,2,9,593,17,6,9,7,0,6,20,89,"1","0","Monza","3-4-3",51,433,515,84,9,2,9,618,20,5,10,10,0,8,26,53,"1","0","https://fbref.com/en/matches/be45e24c/Milan-Monza-October-22-2022-Serie-A"
"Serie A","2023-02-11","Serie A (Matchweek 22)","Lazio","4-3-3",60,578,707,82,12,5,13,817,18,10,13,11,0,7,26,69,"1","0","Atalanta","3-5-2",40,362,473,77,14,7,12,612,11,12,11,32,0,3,21,61,"2","0","https://fbref.com/en/matches/b19b25a4/Lazio-Atalanta-February-11-2023-Serie-A"
"Serie A","2023-05-21","Serie A (Matchweek 36)","Lecce","4-3-3",40,207,317,65,15,2,18,425,18,6,13,29,2,13,24,81,"2","0","Spezia","3-5-2",60,356,475,75,16,5,18,572,16,6,23,14,0,10,37,73,"3","0","https://fbref.com/en/matches/31df1268/Lecce-Spezia-May-21-2023-Serie-A"
"Serie A","2023-01-29","Serie A (Matchweek 20)","Lazio","4-3-3",45,400,506,79,12,3,12,613,20,13,12,18,1,10,13,65,"2","0","Fiorentina","4-3-3",55,519,630,82,17,4,13,725,11,11,13,13,2,9,19,70,"3","0","https://fbref.com/en/matches/d24399b4/Lazio-Fiorentina-January-29-2023-Serie-A"
"Serie A","2023-04-08","Serie A (Matchweek 29)","Torino","3-4-3",55,468,586,80,10,7,17,674,14,10,7,16,4,6,18,86,"3","0","Roma","3-4-3",45,360,472,76,6,4,8,571,13,11,16,14,1,6,24,81,"1","0","https://fbref.com/en/matches/7c243fe7/Torino-Roma-April-8-2023-Serie-A"
"Serie A","2023-01-15","Serie A (Matchweek 18)","Atalanta","3-4-3",57,487,565,86,10,5,11,665,13,13,8,1,1,5,16,44,"1","0","Salernitana","3-4-1-2",43,330,423,78,12,2,8,521,16,10,10,24,2,2,17,64,"0","0","https://fbref.com/en/matches/32c232da/Atalanta-Salernitana-January-15-2023-Serie-A"
"Serie A","2023-05-27","Serie A (Matchweek 37)","Salernitana","3-4-3",48,352,436,81,12,2,13,536,14,9,11,7,0,5,19,48,"3","0","Udinese","3-5-1-1",52,370,464,80,22,1,8,568,21,5,12,17,1,3,16,67,"4","1","https://fbref.com/en/matches/cc5813d7/Salernitana-Udinese-May-27-2023-Serie-A"
"Serie A","2023-01-22","Serie A (Matchweek 19)","Juventus","3-5-1-1",47,417,528,79,9,6,21,644,17,8,14,17,2,8,17,58,"1","0","Atalanta","3-4-3",53,484,588,82,6,4,13,690,18,13,8,22,0,7,10,45,"2","0","https://fbref.com/en/matches/186531ca/Juventus-Atalanta-January-22-2023-Serie-A"
"Serie A","2023-02-17","Serie A (Matchweek 23)","Sassuolo","4-3-3",40,368,457,81,12,1,13,563,17,11,6,17,2,9,18,39,"2","0","Napoli","4-3-3",60,592,684,87,10,3,15,805,22,7,7,12,2,9,22,64,"2","0","https://fbref.com/en/matches/581b5e33/Sassuolo-Napoli-February-17-2023-Serie-A"
"Serie A","2023-02-06","Serie A (Matchweek 21)","Hellas Verona","3-4-1-2",36,232,353,66,16,6,17,476,16,7,11,20,0,9,19,91,"4","0","Lazio","4-3-3",64,482,615,78,12,5,18,717,13,6,23,16,2,10,17,66,"1","0","https://fbref.com/en/matches/032c7096/Hellas-Verona-Lazio-February-6-2023-Serie-A"
"Serie A","2023-01-27","Serie A (Matchweek 20)","Bologna","4-2-3-1",57,482,601,80,8,5,13,718,20,18,9,14,4,4,22,72,"2","0","Spezia","3-4-1-2",43,323,447,72,16,5,14,567,18,7,8,22,2,7,22,59,"2","0","https://fbref.com/en/matches/1d0fd8c2/Bologna-Spezia-January-27-2023-Serie-A"
"Serie A","2023-02-28","Serie A (Matchweek 24)","Cremonese","3-4-3",34,211,332,64,17,3,12,450,18,14,14,29,0,8,21,82,"3","0","Roma","3-4-3",66,514,645,80,11,3,17,754,15,6,26,15,5,4,27,95,"2","0","https://fbref.com/en/matches/e07a15e6/Cremonese-Roma-February-28-2023-Serie-A"
"Serie A","2022-10-21","Serie A (Matchweek 11)","Juventus","3-5-2",42,349,424,82,13,6,25,538,13,11,11,19,2,8,15,76,"2","0","Empoli","4-3-1-2",58,498,577,86,11,4,16,676,15,9,8,18,1,8,22,43,"2","0","https://fbref.com/en/matches/6f946be3/Juventus-Empoli-October-21-2022-Serie-A"
"Serie A","2022-10-31","Serie A (Matchweek 12)","Hellas Verona","3-4-3",33,199,288,69,9,2,9,376,14,8,9,14,0,5,19,50,"3","1","Roma","3-5-2",67,499,591,84,9,4,15,696,22,8,8,16,0,5,19,57,"1","0","https://fbref.com/en/matches/a5748739/Hellas-Verona-Roma-October-31-2022-Serie-A"
"Serie A","2023-02-19","Serie A (Matchweek 23)","Roma","3-4-3",47,317,441,72,15,5,10,569,24,7,33,13,0,3,25,69,"1","0","Hellas Verona","3-4-3",53,380,503,76,19,1,9,630,24,8,19,13,0,8,23,83,"2","0","https://fbref.com/en/matches/ce77b37c/Roma-Hellas-Verona-February-19-2023-Serie-A"
"Serie A","2023-01-14","Serie A (Matchweek 18)","Cremonese","3-4-3",50,326,471,69,12,4,25,593,25,8,18,14,5,7,33,84,"2","0","Monza","3-4-3",50,343,465,74,12,2,11,602,16,13,18,29,2,6,27,87,"4","0","https://fbref.com/en/matches/5c21bad9/Cremonese-Monza-January-14-2023-Serie-A"
"Serie A","2023-03-05","Serie A (Matchweek 25)","Roma","3-4-3",41,341,421,81,11,2,11,521,13,11,12,23,2,6,15,58,"3","0","Juventus","3-5-1-1",59,528,614,86,10,6,26,704,10,7,6,12,0,6,21,54,"2","1","https://fbref.com/en/matches/f76d4fdf/Roma-Juventus-March-5-2023-Serie-A"
"Serie A","2022-10-02","Serie A (Matchweek 8)","Lazio","4-3-3",61,543,620,88,3,3,12,719,15,5,10,24,2,8,21,48,"0","0","Spezia","3-5-2",39,312,402,78,14,6,13,487,11,5,12,13,6,7,19,42,"2","0","https://fbref.com/en/matches/8f0179e7/Lazio-Spezia-October-2-2022-Serie-A"
"Serie A","2022-11-13","Serie A (Matchweek 15)","Milan","4-2-3-1",50,350,460,76,13,5,20,589,17,10,15,21,3,6,26,85,"1","0","Fiorentina","4-2-3-1",50,342,451,76,11,7,22,560,21,6,16,25,2,5,12,75,"4","0","https://fbref.com/en/matches/aad9d12b/Milan-Fiorentina-November-13-2022-Serie-A"
"Serie A","2022-10-23","Serie A (Matchweek 11)","Roma","3-5-2",40,289,390,74,14,3,10,492,25,8,13,23,3,4,16,81,"3","0","Napoli","4-3-3",60,485,576,84,12,4,15,681,18,7,12,12,0,6,30,50,"4","0","https://fbref.com/en/matches/0b675836/Derby-del-Sole-Roma-Napoli-October-23-2022-Serie-A"
"Serie A","2023-01-08","Serie A (Matchweek 17)","Milan","4-2-3-1",60,459,542,85,19,3,15,643,27,10,9,15,0,7,16,59,"4","0","Roma","3-4-3",40,277,355,78,13,4,16,464,11,9,10,19,1,8,22,50,"6","0","https://fbref.com/en/matches/7df41f5d/Milan-Roma-January-8-2023-Serie-A"
"Serie A","2022-09-11","Serie A (Matchweek 6)","Bologna","3-5-2",39,251,333,75,8,6,15,445,20,5,9,24,3,7,17,71,"1","0","Fiorentina","4-3-3",61,422,513,82,13,8,36,606,14,9,8,12,0,6,27,71,"5","1","https://fbref.com/en/matches/14c086eb/Derby-dellAppennino-Bologna-Fiorentina-September-11-2022-Serie-A"
"Serie A","2023-02-12","Serie A (Matchweek 22)","Bologna","4-2-3-1",63,468,577,81,15,3,35,692,23,7,17,5,0,6,37,90,"1","0","Monza","3-4-3",37,236,335,70,18,2,6,470,24,7,12,40,2,14,14,62,"4","0","https://fbref.com/en/matches/6c3c1d89/Bologna-Monza-February-12-2023-Serie-A"
"Serie A","2023-01-15","Serie A (Matchweek 18)","Torino","3-4-3",67,512,653,78,13,7,27,746,9,4,18,11,3,9,26,83,"3","0","Spezia","3-5-2",33,212,320,66,12,2,11,459,22,8,24,27,1,8,16,79,"3","0","https://fbref.com/en/matches/6613b258/Torino-Spezia-January-15-2023-Serie-A"
"Serie A","2022-08-31","Serie A (Matchweek 4)","Juventus","4-3-3",50,413,504,82,11,7,12,628,22,12,10,23,1,5,23,92,"0","0","Spezia","3-5-2",50,395,499,79,10,3,18,613,21,6,16,13,2,9,31,64,"2","0","https://fbref.com/en/matches/467ad271/Juventus-Spezia-August-31-2022-Serie-A"
"Serie A","2022-08-31","Serie A (Matchweek 4)","Napoli","4-2-3-1",71,609,717,85,7,6,24,826,20,7,20,14,4,6,32,61,"1","0","Lecce","4-1-4-1",29,212,300,71,20,4,10,443,26,18,12,34,3,13,17,67,"4","0","https://fbref.com/en/matches/d2dba35c/Napoli-Lecce-August-31-2022-Serie-A"
"Serie A","2023-04-03","Serie A (Matchweek 28)","Empoli","4-3-1-2",53,327,454,72,10,3,13,580,11,6,21,22,0,7,37,74,"3","1","Lecce","4-3-3",47,265,401,66,15,4,23,517,18,12,31,22,2,6,26,97,"2","0","https://fbref.com/en/matches/7b8bff61/Empoli-Lecce-April-3-2023-Serie-A"
"Serie A","2022-08-27","Serie A (Matchweek 3)","Milan","4-2-3-1",48,377,464,81,13,5,19,574,21,13,12,2,2,8,18,70,"2","0","Bologna","3-5-2",52,408,502,81,9,1,4,606,21,5,4,15,2,9,16,73,"1","0","https://fbref.com/en/matches/04907750/Milan-Bologna-August-27-2022-Serie-A"
"Serie A","2023-04-08","Serie A (Matchweek 29)","Udinese","3-5-2",41,343,406,84,12,4,13,507,10,11,13,9,1,5,13,48,"1","0","Monza","3-4-3",59,515,595,87,21,2,13,686,20,11,7,8,1,10,8,68,"3","0","https://fbref.com/en/matches/1a3e5973/Udinese-Monza-April-8-2023-Serie-A"
"Serie A","2023-03-12","Serie A (Matchweek 26)","Cremonese","5-3-2",47,286,427,67,10,1,15,546,21,6,13,18,3,5,28,104,"1","0","Fiorentina","4-2-3-1",53,344,480,72,17,6,13,609,22,2,27,28,3,8,27,99,"2","0","https://fbref.com/en/matches/15d330d8/Cremonese-Fiorentina-March-12-2023-Serie-A"
"Serie A","2023-01-28","Serie A (Matchweek 20)","Empoli","4-3-1-2",47,328,431,76,12,5,15,563,15,9,14,19,1,8,29,83,"2","0","Torino","3-4-1-2",53,377,490,77,9,5,14,608,17,9,14,16,1,7,26,73,"0","0","https://fbref.com/en/matches/621ac50b/Empoli-Torino-January-28-2023-Serie-A"
"Serie A","2023-02-18","Serie A (Matchweek 23)","Sampdoria","3-4-1-2",41,305,410,74,13,1,6,511,14,10,19,18,0,3,26,75,"3","0","Bologna","4-2-3-1",59,474,586,81,13,8,21,688,19,5,11,12,2,9,15,83,"1","0","https://fbref.com/en/matches/b1cd9b66/Sampdoria-Bologna-February-18-2023-Serie-A"
"Serie A","2023-03-12","Serie A (Matchweek 26)","Lecce","4-3-3",55,373,500,75,16,9,33,585,18,8,16,9,2,5,29,77,"3","0","Torino","3-4-3",45,306,413,74,17,1,9,512,9,9,18,25,1,8,32,76,"3","0","https://fbref.com/en/matches/1d26d2a3/Lecce-Torino-March-12-2023-Serie-A"
"Serie A","2022-08-21","Serie A (Matchweek 2)","Napoli","4-3-3",54,462,525,88,11,10,18,636,12,4,11,18,1,4,13,49,"2","0","Monza","3-5-2",46,371,448,83,13,4,17,535,17,8,4,14,0,9,17,34,"1","0","https://fbref.com/en/matches/a61a4534/Napoli-Monza-August-21-2022-Serie-A"
"Serie A","2022-11-09","Serie A (Matchweek 14)","Internazionale","3-5-2",57,491,576,85,10,4,15,657,8,5,6,15,2,6,15,58,"1","0","Bologna","4-2-3-1",43,342,434,79,11,4,14,495,5,11,3,14,0,7,15,61,"5","0","https://fbref.com/en/matches/fcc0539a/Internazionale-Bologna-November-9-2022-Serie-A"
"Serie A","2023-01-21","Serie A (Matchweek 19)","Fiorentina","4-2-3-1",62,509,615,83,9,5,29,710,13,6,18,6,2,2,22,79,"2","0","Torino","3-4-3",38,274,377,73,23,3,9,481,16,11,14,21,6,10,11,64,"2","0","https://fbref.com/en/matches/6479cc76/Fiorentina-Torino-January-21-2023-Serie-A"
"Serie A","2022-09-18","Serie A (Matchweek 7)","Milan","4-2-3-1",51,385,481,80,18,9,20,593,16,6,24,8,1,6,27,74,"4","0","Napoli","4-3-3",49,369,454,81,11,4,9,571,18,6,12,32,0,9,13,69,"3","0","https://fbref.com/en/matches/6f318e21/Milan-Napoli-September-18-2022-Serie-A"
"Serie A","2022-08-26","Serie A (Matchweek 3)","Monza","3-5-2",56,448,511,88,16,3,13,619,12,7,11,15,4,9,19,55,"3","0","Udinese","3-5-2",44,328,404,81,10,5,12,502,22,9,11,10,4,7,19,55,"2","0","https://fbref.com/en/matches/0210ca9e/Monza-Udinese-August-26-2022-Serie-A"
"Serie A","2022-09-18","Serie A (Matchweek 7)","Fiorentina","4-2-3-1",44,216,331,65,18,7,18,460,19,8,19,23,2,12,18,90,"4","0","Hellas Verona","3-4-1-2",56,293,427,69,17,3,18,536,18,6,20,19,4,5,25,82,"4","0","https://fbref.com/en/matches/c48d99be/Fiorentina-Hellas-Verona-September-18-2022-Serie-A"
"Serie A","2022-09-01","Serie A (Matchweek 4)","Atalanta","3-4-3",41,276,393,70,14,7,14,502,13,10,30,20,5,10,16,65,"1","0","Torino","3-4-3",59,444,563,79,13,2,10,676,17,11,19,18,3,3,19,80,"3","0","https://fbref.com/en/matches/a8d5d5fc/Atalanta-Torino-September-1-2022-Serie-A"
"Serie A","2023-04-22","Serie A (Matchweek 31)","Salernitana","3-4-3",47,342,435,79,11,4,15,538,17,4,9,27,4,14,14,54,"1","0","Sassuolo","4-3-3",53,399,485,82,15,8,25,568,10,7,15,13,0,5,20,48,"2","0","https://fbref.com/en/matches/c4b38610/Salernitana-Sassuolo-April-22-2023-Serie-A"
"Serie A","2023-03-18","Serie A (Matchweek 27)","Udinese","3-5-2",36,224,316,71,16,5,12,444,18,7,15,31,1,7,13,55,"4","0","Milan","3-4-3",64,450,563,80,9,6,26,665,15,5,15,9,3,7,25,73,"2","0","https://fbref.com/en/matches/58bf57ff/Udinese-Milan-March-18-2023-Serie-A"
"Serie A","2022-10-30","Serie A (Matchweek 12)","Empoli","4-3-3",53,392,495,79,10,7,21,600,18,6,4,11,4,7,31,51,"2","0","Atalanta","3-5-2",47,364,445,82,13,2,10,568,19,15,17,19,2,6,17,65,"1","0","https://fbref.com/en/matches/09ea7c8b/Empoli-Atalanta-October-30-2022-Serie-A"
"Serie A","2023-02-04","Serie A (Matchweek 21)","Roma","3-4-3",45,350,442,79,10,7,16,555,23,15,11,25,3,14,14,69,"2","0","Empoli","4-3-1-2",55,453,551,82,18,7,21,645,6,4,8,18,0,5,22,49,"1","0","https://fbref.com/en/matches/7f7ae152/Roma-Empoli-February-4-2023-Serie-A"
"Serie A","2023-04-15","Serie A (Matchweek 30)","Bologna","4-3-3",51,384,471,82,12,2,8,580,26,6,9,30,1,15,21,45,"3","0","Milan","4-2-3-1",49,359,449,80,17,6,29,564,17,9,12,12,2,4,22,68,"4","0","https://fbref.com/en/matches/c88d1095/Bologna-Milan-April-15-2023-Serie-A"
"Serie A","2023-04-30","Serie A (Matchweek 32)","Sassuolo","4-3-3",57,452,537,84,12,7,26,638,19,4,6,16,4,13,15,65,"2","1","Empoli","4-3-1-2",43,313,407,77,10,5,16,508,23,7,6,20,4,7,23,61,"1","0","https://fbref.com/en/matches/a694adf3/Sassuolo-Empoli-April-30-2023-Serie-A"
"Serie A","2023-01-07","Serie A (Matchweek 17)","Juventus","3-5-1-1",51,419,511,82,16,6,22,609,19,4,15,17,3,11,20,53,"1","0","Udinese","3-5-2",49,410,495,83,13,4,21,608,14,6,6,27,0,10,17,72,"2","0","https://fbref.com/en/matches/83f4ac3e/Juventus-Udinese-January-7-2023-Serie-A"
"Serie A","2022-08-30","Serie A (Matchweek 4)","Roma","3-4-3",40,349,419,83,10,5,8,508,19,9,7,12,2,14,16,54,"0","0","Monza","3-5-2",60,570,635,90,7,4,22,738,11,10,6,9,1,4,13,41,"3","0","https://fbref.com/en/matches/707c399a/Roma-Monza-August-30-2022-Serie-A"
"Serie A","2022-09-10","Serie A (Matchweek 6)","Sampdoria","4-1-4-1",57,443,523,85,12,2,15,620,14,3,11,11,0,7,18,53,"5","0","Milan","4-2-3-1",43,310,394,79,10,4,10,486,19,12,8,14,2,4,12,62,"3","1","https://fbref.com/en/matches/4faaa6ec/Sampdoria-Milan-September-10-2022-Serie-A"
"Serie A","2022-10-23","Serie A (Matchweek 11)","Udinese","3-5-2",56,373,472,79,12,7,22,576,19,5,23,14,1,8,30,63,"2","0","Torino","3-4-3",44,286,378,76,16,4,10,496,19,9,11,25,0,10,8,69,"4","0","https://fbref.com/en/matches/e229f8ab/Udinese-Torino-October-23-2022-Serie-A"
"Serie A","2022-11-13","Serie A (Matchweek 15)","Atalanta","4-2-3-1",47,349,453,77,10,5,18,555,15,8,18,19,1,10,27,72,"0","0","Internazionale","3-5-2",53,408,512,80,11,4,26,633,18,4,13,18,0,11,17,81,"3","0","https://fbref.com/en/matches/155e504e/Atalanta-Internazionale-November-13-2022-Serie-A"
"Serie A","2023-01-08","Serie A (Matchweek 17)","Lazio","4-3-3",54,543,629,86,17,10,22,711,18,2,7,9,2,4,10,68,"4","0","Empoli","4-3-2-1",46,467,536,87,10,3,13,642,13,6,5,19,1,10,11,42,"1","0","https://fbref.com/en/matches/c792ad8e/Lazio-Empoli-January-8-2023-Serie-A"
"Serie A","2023-05-21","Serie A (Matchweek 36)","Napoli","4-3-3",70,797,871,92,10,4,14,960,14,5,10,10,1,1,13,40,"1","0","Internazionale","3-5-2",30,300,371,81,14,1,10,459,20,12,5,14,2,13,9,53,"3","1","https://fbref.com/en/matches/d22aead3/Napoli-Internazionale-May-21-2023-Serie-A"
"Serie A","2023-03-18","Serie A (Matchweek 27)","Monza","3-1-4-2",65,587,693,85,12,8,24,778,3,3,17,15,3,12,15,72,"3","0","Cremonese","3-5-2",35,270,369,73,12,4,16,467,9,10,14,21,2,9,9,62,"5","0","https://fbref.com/en/matches/8d30b914/Monza-Cremonese-March-18-2023-Serie-A"
"Serie A","2023-05-14","Serie A (Matchweek 35)","Fiorentina","4-2-3-1",45,317,396,80,15,3,13,497,11,7,10,14,2,3,17,66,"3","1","Udinese","3-5-1-1",55,386,478,81,15,3,13,557,16,7,9,11,1,12,24,59,"3","1","https://fbref.com/en/matches/81c773b1/Fiorentina-Udinese-May-14-2023-Serie-A"
"Serie A","2022-11-06","Serie A (Matchweek 13)","Roma","3-4-3",59,498,615,81,18,4,25,720,22,9,12,6,3,1,29,93,"2","0","Lazio","4-3-3",41,315,419,75,14,2,5,547,21,6,19,28,2,13,13,74,"3","0","https://fbref.com/en/matches/892d3ce3/Roma-Lazio-November-6-2022-Serie-A"
"Serie A","2023-02-05","Serie A (Matchweek 21)","Fiorentina","4-3-3",62,440,568,77,10,5,25,692,12,9,15,6,3,6,27,65,"2","0","Bologna","4-2-3-1",38,247,352,70,25,3,5,488,19,18,13,35,1,12,16,57,"4","0","https://fbref.com/en/matches/398db9e5/Derby-dellAppennino-Fiorentina-Bologna-February-5-2023-Serie-A"
"Serie A","2023-04-07","Serie A (Matchweek 29)","Lecce","4-3-3",32,257,361,71,12,5,16,475,13,4,10,17,1,1,21,52,"2","0","Napoli","4-3-3",68,656,758,87,9,4,10,860,15,9,14,14,0,6,16,49,"1","0","https://fbref.com/en/matches/f952d6cb/Lecce-Napoli-April-7-2023-Serie-A"
"Serie A","2023-04-07","Serie A (Matchweek 29)","Salernitana","3-4-3",44,360,453,79,14,2,14,548,4,13,15,15,3,8,16,54,"2","0","Internazionale","3-5-2",56,481,578,83,10,8,19,671,10,18,26,17,1,8,15,71,"2","0","https://fbref.com/en/matches/f39d286a/Salernitana-Internazionale-April-7-2023-Serie-A"
"Serie A","2023-02-26","Serie A (Matchweek 24)","Milan","3-4-3",48,421,523,80,11,4,13,642,23,7,10,18,1,5,17,64,"3","0","Atalanta","3-5-2",52,455,572,80,11,3,11,677,15,8,17,17,1,11,22,49,"1","0","https://fbref.com/en/matches/4e10ab87/Milan-Atalanta-February-26-2023-Serie-A"
