"League","Match_Date","Matchweek","Home_Team","Home_Formation","Home_Possession","Home_Success_Pass","Home_Pass","Home_Passing_Accuracy","Home_Fouls","Home_Corners","Home_Crosses","Home_Touches","Home_Tackles","Home_Interceptions","Home_Aerials_Won","Home_Clearances","Home_Offsides","Home_Goal_Kicks","Home_Throw_Ins","Home_Long_Balls","Home_Yellow_Cards","Home_Red_Cards","Away_Team","Away_Formation","Away_Possession","Away_Success_Pass","Away_Pass","Away_Passing_Accuracy","Away_Fouls","Away_Corners","Away_Crosses","Away_Touches","Away_Tackles","Away_Interceptions","Away_Aerials_Won","Away_Clearances","Away_Offsides","Away_Goal_Kicks","Away_Throw_Ins","Away_Long_Balls","Away_Yellow_Cards","Away_Red_Cards","Game_URL"
"Ligue 1","2024-03-17","Ligue 1 (Matchweek 26)","Clermont Foot","4-2-3-1",40,260,349,74,13,3,10,445,18,12,10,20,1,9,13,74,"3","1","Le Havre","4-2-3-1",60,422,516,82,17,5,23,589,5,8,17,8,0,4,18,69,"6","1","https://fbref.com/en/matches/f7f8d2b1/Clermont-Foot-Le-Havre-March-17-2024-Ligue-1"
"Ligue 1","2024-01-14","Ligue 1 (Matchweek 18)","Nantes","4-4-2",52,374,483,77,10,11,35,619,19,12,12,24,2,6,19,73,"1","1","Clermont Foot","3-4-3",48,329,425,77,5,5,12,540,16,12,8,25,1,9,14,89,"1","0","https://fbref.com/en/matches/d2738fb8/Nantes-Clermont-Foot-January-14-2024-Ligue-1"
"Ligue 1","2024-02-25","Ligue 1 (Matchweek 23)","Marseille","4-3-3",58,427,516,83,8,7,25,625,15,8,3,20,0,3,25,63,"2","0","Montpellier","3-1-4-2",42,291,381,76,12,4,12,496,22,5,8,29,0,14,21,58,"4","0","https://fbref.com/en/matches/7b5136c2/Marseille-Montpellier-February-25-2024-Ligue-1"
"Ligue 1","2024-04-28","Ligue 1 (Matchweek 31)","Clermont Foot","4-2-3-1",50,340,438,78,9,5,19,531,21,13,10,12,4,9,18,67,"0","0","Reims","4-3-3",50,354,438,81,12,5,13,547,18,12,8,16,1,4,22,65,"3","1","https://fbref.com/en/matches/b85a0106/Clermont-Foot-Reims-April-28-2024-Ligue-1"
"Ligue 1","2023-12-02","Ligue 1 (Matchweek 14)","Lens","3-4-3",52,443,516,86,11,3,12,619,12,6,9,23,0,4,16,36,"2","1","Lyon","4-2-3-1",48,399,483,83,14,6,20,581,14,8,6,15,0,5,15,56,"0","0","https://fbref.com/en/matches/66f5f256/Lens-Lyon-December-2-2023-Ligue-1"
"Ligue 1","2023-12-20","Ligue 1 (Matchweek 17)","Clermont Foot","3-4-3",44,275,368,75,8,4,21,475,11,7,15,18,1,9,11,66,"0","1","Rennes","3-4-3",56,413,521,79,11,5,26,636,13,7,13,16,1,3,19,77,"3","0","https://fbref.com/en/matches/16bc4ea4/Clermont-Foot-Rennes-December-20-2023-Ligue-1"
"Ligue 1","2024-04-07","Ligue 1 (Matchweek 28)","Montpellier","4-2-3-1",46,333,416,80,11,5,23,530,20,4,11,25,0,10,12,63,"3","0","Lorient","3-4-3",54,417,491,85,18,7,21,595,6,6,12,18,3,10,11,45,"6","0","https://fbref.com/en/matches/95bdd121/Montpellier-Lorient-April-7-2024-Ligue-1"
"Ligue 1","2023-11-12","Ligue 1 (Matchweek 12)","Rennes","4-4-2",42,337,426,79,5,6,12,542,22,16,9,28,0,11,15,55,"3","1","Lyon","4-1-2-1-2",58,510,594,86,18,9,28,695,14,7,15,16,3,7,15,56,"1","0","https://fbref.com/en/matches/16251ab0/Rennes-Lyon-November-12-2023-Ligue-1"
"Ligue 1","2024-04-07","Ligue 1 (Matchweek 28)","Toulouse","3-4-3",48,448,535,84,16,4,13,639,19,8,13,15,2,6,20,46,"2","0","Strasbourg","3-4-3",52,482,575,84,17,3,12,662,13,10,5,14,1,7,27,64,"0","0","https://fbref.com/en/matches/919e3eb7/Toulouse-Strasbourg-April-7-2024-Ligue-1"
"Ligue 1","2023-12-17","Ligue 1 (Matchweek 16)","Toulouse","4-4-2",49,369,478,77,17,4,24,598,13,11,14,19,1,5,17,59,"3","0","Rennes","3-4-3",51,393,501,78,14,4,24,633,16,15,11,22,0,7,16,65,"2","0","https://fbref.com/en/matches/8197fd69/Toulouse-Rennes-December-17-2023-Ligue-1"
"Ligue 1","2023-12-20","Ligue 1 (Matchweek 17)","Paris Saint-Germain","3-4-3",74,787,860,92,6,5,11,950,6,5,7,21,5,5,16,38,"0","0","Metz","4-3-3",26,218,298,73,9,5,13,381,17,7,5,16,0,6,12,59,"1","0","https://fbref.com/en/matches/fb56b3c2/Paris-Saint-Germain-Metz-December-20-2023-Ligue-1"
"Ligue 1","2023-09-03","Ligue 1 (Matchweek 4)","Metz","4-2-3-1",36,248,332,75,10,4,18,446,18,10,11,15,0,8,16,74,"0","0","Reims","4-3-3",64,493,591,83,17,1,18,707,23,6,15,11,2,8,27,58,"4","0","https://fbref.com/en/matches/678bad42/Metz-Reims-September-3-2023-Ligue-1"
"Ligue 1","2024-03-10","Ligue 1 (Matchweek 25)","Le Havre","4-2-3-1",49,345,440,78,12,3,15,524,15,7,18,25,1,8,9,68,"1","0","Toulouse","3-4-3",51,355,458,78,17,3,20,523,8,3,17,10,3,10,32,66,"1","0","https://fbref.com/en/matches/3957eebd/Le-Havre-Toulouse-March-10-2024-Ligue-1"
"Ligue 1","2024-01-26","Ligue 1 (Matchweek 19)","Lyon","3-5-2",64,565,670,84,15,3,20,752,14,6,19,7,0,3,32,68,"2","0","Rennes","4-4-2",36,300,383,78,12,2,6,502,19,17,10,28,0,7,15,67,"2","0","https://fbref.com/en/matches/952686b7/Lyon-Rennes-January-26-2024-Ligue-1"
"Ligue 1","2024-01-13","Ligue 1 (Matchweek 18)","Rennes","4-4-2",44,361,450,80,13,6,16,554,20,7,13,20,0,6,20,68,"1","0","Nice","4-3-3",56,484,579,84,11,6,18,677,19,11,9,16,0,5,16,41,"0","0","https://fbref.com/en/matches/6cc45497/Rennes-Nice-January-13-2024-Ligue-1"
"Ligue 1","2023-12-03","Ligue 1 (Matchweek 14)","Brest","4-3-3",57,509,621,82,11,4,17,737,14,12,14,17,2,6,19,109,"1","0","Clermont Foot","3-4-3",43,326,424,77,17,2,18,524,22,8,13,20,1,11,13,61,"2","0","https://fbref.com/en/matches/9f17a676/Brest-Clermont-Foot-December-3-2023-Ligue-1"
"Ligue 1","2024-04-21","Ligue 1 (Matchweek 30)","Brest","4-2-3-1",56,414,548,76,8,7,20,668,23,11,17,18,3,7,17,80,"5","0","Monaco","4-2-3-1",44,290,437,66,9,4,12,541,20,9,16,16,1,9,26,78,"2","2","https://fbref.com/en/matches/8f8b95f8/Brest-Monaco-April-21-2024-Ligue-1"
"Ligue 1","2023-11-05","Ligue 1 (Matchweek 11)","Monaco","3-4-3",46,335,425,79,15,6,14,563,20,16,12,27,1,10,20,54,"2","0","Brest","4-3-3",54,392,501,78,11,4,22,614,17,7,11,12,2,5,20,84,"5","1","https://fbref.com/en/matches/ef59a003/Monaco-Brest-November-5-2023-Ligue-1"
"Ligue 1","2023-10-21","Ligue 1 (Matchweek 9)","Nice","4-3-3",50,441,525,84,13,4,17,625,21,11,12,16,0,10,15,55,"4","0","Marseille","4-2-3-1",50,440,526,84,6,2,16,634,17,11,14,22,3,6,13,46,"4","1","https://fbref.com/en/matches/494deaba/Nice-Marseille-October-21-2023-Ligue-1"
"Ligue 1","2024-02-03","Ligue 1 (Matchweek 20)","Rennes","4-4-2",48,335,426,79,17,5,10,554,15,8,17,25,2,6,16,59,"4","0","Montpellier","5-4-1",52,357,462,77,12,3,24,575,17,8,16,12,1,7,27,75,"3","0","https://fbref.com/en/matches/f3ce3488/Rennes-Montpellier-February-3-2024-Ligue-1"
"Ligue 1","2023-11-03","Ligue 1 (Matchweek 11)","Paris Saint-Germain","4-2-2-2",70,716,797,90,10,9,18,909,17,6,6,10,2,4,15,55,"1","0","Montpellier","4-2-3-1",30,261,340,77,13,2,9,463,33,12,9,24,2,8,18,58,"0","0","https://fbref.com/en/matches/4f44d7fc/Paris-Saint-Germain-Montpellier-November-3-2023-Ligue-1"
"Ligue 1","2023-09-22","Ligue 1 (Matchweek 6)","Monaco","3-4-3",55,469,566,83,13,5,13,649,21,12,4,5,3,8,14,59,"1","0","Nice","4-3-3",45,399,471,85,15,2,9,581,14,8,9,15,0,6,12,38,"1","0","https://fbref.com/en/matches/74e4b97c/Monaco-Nice-September-22-2023-Ligue-1"
"Ligue 1","2024-02-04","Ligue 1 (Matchweek 20)","Metz","4-1-4-1",45,315,447,70,12,4,33,547,15,14,12,14,2,7,24,72,"3","0","Lorient","3-4-3",55,459,554,83,13,3,14,693,23,13,15,40,2,7,15,57,"1","0","https://fbref.com/en/matches/2e802ba3/Metz-Lorient-February-4-2024-Ligue-1"
"Ligue 1","2024-02-11","Ligue 1 (Matchweek 21)","Montpellier","3-1-4-2",46,375,474,79,11,1,23,592,16,12,11,29,1,13,18,74,"1","0","Lyon","4-3-3",54,455,559,81,11,5,20,662,19,6,8,17,1,9,12,57,"2","0","https://fbref.com/en/matches/014cd5b7/Montpellier-Lyon-February-11-2024-Ligue-1"
"Ligue 1","2024-02-25","Ligue 1 (Matchweek 23)","Lens","3-4-3",60,471,592,80,10,9,31,709,18,12,9,8,2,5,25,60,"5","0","Monaco","4-4-2",40,289,401,72,13,3,5,530,14,13,17,29,2,12,11,67,"3","0","https://fbref.com/en/matches/7b54b025/Lens-Monaco-February-25-2024-Ligue-1"
"Ligue 1","2024-04-07","Ligue 1 (Matchweek 28)","Monaco","4-2-3-1",52,379,483,78,16,6,19,578,13,9,13,19,0,8,21,62,"4","1","Rennes","4-4-2",48,348,444,78,17,3,17,560,8,10,10,20,1,8,11,61,"1","1","https://fbref.com/en/matches/c0e30df7/Monaco-Rennes-April-7-2024-Ligue-1"
"Ligue 1","2023-09-24","Ligue 1 (Matchweek 6)","Lens","3-4-3",62,502,615,82,16,9,32,729,10,10,13,18,3,5,23,48,"2","0","Toulouse","4-2-3-1",38,283,384,74,15,4,10,524,26,10,11,36,1,10,12,56,"1","0","https://fbref.com/en/matches/2e47fd82/Lens-Toulouse-September-24-2023-Ligue-1"
"Ligue 1","2023-09-24","Ligue 1 (Matchweek 6)","Montpellier","4-2-3-1",37,215,334,64,10,3,14,457,17,8,16,26,4,10,17,71,"2","0","Rennes","4-2-3-1",63,457,568,80,15,5,15,685,9,10,22,19,0,6,27,74,"1","0","https://fbref.com/en/matches/fd6b554c/Montpellier-Rennes-September-24-2023-Ligue-1"
"Ligue 1","2024-03-31","Ligue 1 (Matchweek 27)","Nice","4-3-3",56,469,540,87,7,9,29,633,12,8,12,12,0,5,17,36,"2","0","Nantes","4-2-3-1",44,345,418,83,19,3,13,509,12,4,11,27,3,3,17,67,"5","0","https://fbref.com/en/matches/d3388c96/Nice-Nantes-March-31-2024-Ligue-1"
"Ligue 1","2024-02-11","Ligue 1 (Matchweek 21)","Nice","4-3-3",47,365,449,81,17,8,24,568,28,7,10,9,0,3,18,60,"5","1","Monaco","4-3-3",53,427,510,84,14,2,4,630,26,7,10,30,2,7,21,41,"4","0","https://fbref.com/en/matches/a2cab916/Nice-Monaco-February-11-2024-Ligue-1"
"Ligue 1","2023-12-02","Ligue 1 (Matchweek 14)","Nantes","4-2-3-1",38,323,403,80,15,5,14,498,17,4,9,15,1,6,13,62,"3","0","Nice","4-3-3",62,591,664,89,18,6,18,755,10,5,13,15,4,8,16,50,"0","0","https://fbref.com/en/matches/b0ae3622/Nantes-Nice-December-2-2023-Ligue-1"
"Ligue 1","2024-03-03","Ligue 1 (Matchweek 24)","Montpellier","4-2-3-1",60,454,577,79,12,8,39,684,11,9,22,20,3,7,12,77,"1","0","Strasbourg","3-4-3",40,280,386,73,17,4,16,528,13,9,12,45,2,8,13,78,"3","0","https://fbref.com/en/matches/e020afbf/Montpellier-Strasbourg-March-3-2024-Ligue-1"
"Ligue 1","2024-03-31","Ligue 1 (Matchweek 27)","Le Havre","4-2-3-1",52,360,468,77,10,6,21,590,20,15,16,17,1,6,21,59,"2","0","Montpellier","4-1-4-1",48,322,432,75,12,6,16,560,24,7,17,24,2,5,29,76,"2","0","https://fbref.com/en/matches/84ed0867/Le-Havre-Montpellier-March-31-2024-Ligue-1"
"Ligue 1","2023-11-29","Ligue 1 (Matchweek 8)","Montpellier","4-2-3-1",63,496,635,78,23,8,35,749,15,9,15,9,1,5,30,87,"5","0","Clermont Foot","3-4-3",37,249,350,71,14,0,5,492,16,9,20,37,0,13,5,77,"7","2","https://fbref.com/en/matches/341877cf/Montpellier-Clermont-Foot-November-29-2023-Ligue-1"
"Ligue 1","2024-02-11","Ligue 1 (Matchweek 21)","Le Havre","4-4-2",49,397,514,77,14,5,29,627,15,9,18,20,2,11,21,67,"2","0","Rennes","4-4-2",51,427,528,81,7,1,8,647,22,9,12,23,2,7,12,66,"1","0","https://fbref.com/en/matches/4472d29d/Le-Havre-Rennes-February-11-2024-Ligue-1"
"Ligue 1","2024-01-28","Ligue 1 (Matchweek 19)","Clermont Foot","3-4-3",53,418,531,79,12,5,20,635,15,6,14,16,1,7,28,72,"1","0","Strasbourg","4-3-3",47,374,472,79,16,2,10,593,16,10,14,23,2,5,17,56,"3","0","https://fbref.com/en/matches/21b6f226/Clermont-Foot-Strasbourg-January-28-2024-Ligue-1"
"Ligue 1","2024-04-28","Ligue 1 (Matchweek 31)","Strasbourg","3-4-3",48,441,520,85,11,2,17,601,18,7,14,9,0,4,21,72,"2","0","Nice","4-3-3",52,497,571,87,14,3,11,650,18,6,6,12,1,9,14,53,"3","0","https://fbref.com/en/matches/a7951b3a/Strasbourg-Nice-April-28-2024-Ligue-1"
"Ligue 1","2024-02-25","Ligue 1 (Matchweek 23)","Le Havre","4-4-2",50,343,429,80,11,5,31,530,16,7,11,16,1,3,16,55,"3","0","Reims","3-4-3",50,346,428,81,13,5,14,547,10,6,4,28,2,7,25,58,"4","1","https://fbref.com/en/matches/f2b72da5/Le-Havre-Reims-February-25-2024-Ligue-1"
"Ligue 1","2023-11-25","Ligue 1 (Matchweek 13)","Clermont Foot","3-4-3",48,444,512,87,16,2,14,594,7,12,8,14,0,4,10,49,"2","1","Lens","3-4-3",52,499,581,86,17,4,14,676,16,7,5,16,0,7,8,48,"4","1","https://fbref.com/en/matches/4cf8ae40/Clermont-Foot-Lens-November-25-2023-Ligue-1"
"Ligue 1","2024-02-24","Ligue 1 (Matchweek 23)","Strasbourg","4-4-2",48,384,462,83,21,0,9,575,13,13,10,25,1,3,21,57,"3","0","Brest","4-2-3-1",52,402,501,80,10,4,23,599,24,6,11,15,2,4,30,85,"0","0","https://fbref.com/en/matches/9c2847ab/Strasbourg-Brest-February-24-2024-Ligue-1"
"Ligue 1","2024-03-09","Ligue 1 (Matchweek 25)","Lorient","3-4-3",47,442,520,85,10,4,16,609,12,6,5,24,1,9,18,44,"0","0","Lyon","4-3-3",53,502,583,86,7,7,22,671,18,10,5,12,0,9,20,59,"0","0","https://fbref.com/en/matches/5ea578e0/Lorient-Lyon-March-9-2024-Ligue-1"
"Ligue 1","2024-03-02","Ligue 1 (Matchweek 24)","Reims","4-3-3",57,420,512,82,12,4,22,608,13,5,9,14,0,6,33,82,"4","0","Lille","4-3-3",43,293,382,77,14,4,10,486,23,9,11,22,2,4,18,66,"2","0","https://fbref.com/en/matches/92da3973/Reims-Lille-March-2-2024-Ligue-1"
"Ligue 1","2023-08-20","Ligue 1 (Matchweek 2)","Monaco","3-4-3",56,494,606,82,19,4,11,694,22,9,9,12,3,3,18,64,"2","0","Strasbourg","3-5-2",44,373,469,80,16,3,13,571,12,13,11,17,2,7,14,65,"1","0","https://fbref.com/en/matches/f06d0bce/Monaco-Strasbourg-August-20-2023-Ligue-1"
"Ligue 1","2023-11-12","Ligue 1 (Matchweek 12)","Metz","4-2-3-1",34,240,344,70,7,2,14,453,11,11,18,34,1,12,19,83,"0","0","Nantes","3-4-3",66,555,671,83,9,5,24,762,14,9,14,10,1,3,24,66,"0","0","https://fbref.com/en/matches/594dba4e/Metz-Nantes-November-12-2023-Ligue-1"
"Ligue 1","2023-08-12","Ligue 1 (Matchweek 1)","Marseille","4-4-2",42,259,351,74,7,10,20,472,15,16,14,27,3,8,17,66,"1","0","Reims","4-2-3-1",58,384,487,79,16,10,24,592,16,9,16,18,4,8,26,67,"3","0","https://fbref.com/en/matches/fdbcc9e3/Marseille-Reims-August-12-2023-Ligue-1"
"Ligue 1","2024-01-14","Ligue 1 (Matchweek 18)","Lens","3-4-3",35,299,378,79,10,5,19,482,16,5,9,15,1,7,14,52,"0","1","Paris Saint-Germain","4-3-3",65,643,716,90,8,6,11,835,23,6,4,17,2,7,9,53,"1","0","https://fbref.com/en/matches/0682fa55/Lens-Paris-Saint-Germain-January-14-2024-Ligue-1"
"Ligue 1","2023-10-07","Ligue 1 (Matchweek 8)","Reims","4-3-3",54,363,485,75,10,10,38,601,13,10,19,15,3,6,25,88,"0","0","Monaco","3-4-1-2",46,307,417,74,14,5,13,560,24,16,16,32,5,4,21,73,"3","0","https://fbref.com/en/matches/8abe55a4/Reims-Monaco-October-7-2023-Ligue-1"
"Ligue 1","2024-04-26","Ligue 1 (Matchweek 31)","Montpellier","4-2-3-1",54,455,551,83,11,3,23,660,10,8,14,24,0,6,27,86,"2","2","Nantes","4-2-3-1",46,367,477,77,14,6,20,579,12,10,17,23,1,6,20,67,"1","0","https://fbref.com/en/matches/b0c1736a/Montpellier-Nantes-April-26-2024-Ligue-1"
"Ligue 1","2023-11-05","Ligue 1 (Matchweek 11)","Strasbourg","4-2-3-1",39,328,404,81,11,4,17,530,33,8,8,23,1,7,16,58,"3","1","Clermont Foot","3-4-3",61,506,588,86,5,6,21,694,15,14,10,13,5,6,13,58,"0","0","https://fbref.com/en/matches/957c6924/Strasbourg-Clermont-Foot-November-5-2023-Ligue-1"
"Ligue 1","2023-10-01","Ligue 1 (Matchweek 7)","Rennes","4-2-3-1",58,464,539,86,11,6,15,630,6,5,15,12,1,2,20,59,"3","0","Nantes","4-2-3-1",42,294,383,77,17,4,7,470,20,10,10,16,5,13,11,62,"6","1","https://fbref.com/en/matches/94204a39/Rennes-Nantes-October-1-2023-Ligue-1"
"Ligue 1","2024-03-16","Ligue 1 (Matchweek 26)","Lens","3-4-1-2",60,489,591,83,9,11,35,723,26,9,12,12,3,2,16,56,"4","0","Nice","4-3-3",40,292,401,73,12,3,10,531,13,10,9,37,2,11,25,77,"3","0","https://fbref.com/en/matches/7b5edccd/Lens-Nice-March-16-2024-Ligue-1"
"Ligue 1","2024-03-17","Ligue 1 (Matchweek 26)","Montpellier","4-2-3-1",32,262,332,79,10,7,15,421,11,7,5,12,1,3,5,46,"0","0","Paris Saint-Germain","4-3-3",68,635,698,91,13,4,9,779,11,8,10,14,1,7,14,28,"3","0","https://fbref.com/en/matches/f850eea5/Montpellier-Paris-Saint-Germain-March-17-2024-Ligue-1"
"Ligue 1","2024-01-28","Ligue 1 (Matchweek 19)","Paris Saint-Germain","4-3-3",54,462,552,84,12,7,13,651,21,6,16,15,1,3,23,55,"6","1","Brest","4-3-3",46,380,463,82,10,0,11,571,25,8,13,13,1,8,11,76,"3","0","https://fbref.com/en/matches/8e2d796d/Paris-Saint-Germain-Brest-January-28-2024-Ligue-1"
"Ligue 1","2024-03-10","Ligue 1 (Matchweek 25)","Lille","4-3-3",60,490,585,84,17,6,27,654,7,10,18,8,5,6,12,56,"5","0","Rennes","4-2-3-1",40,298,384,78,20,3,12,475,10,5,5,23,1,12,12,72,"2","0","https://fbref.com/en/matches/67041fa5/Lille-Rennes-March-10-2024-Ligue-1"
"Ligue 1","2023-11-26","Ligue 1 (Matchweek 13)","Rennes","3-4-3",38,261,356,73,10,1,14,468,16,18,7,22,1,6,23,77,"2","0","Reims","4-3-3",62,478,578,83,18,8,21,688,14,7,15,10,4,2,24,59,"2","0","https://fbref.com/en/matches/068718ca/Rennes-Reims-November-26-2023-Ligue-1"
"Ligue 1","2023-12-17","Ligue 1 (Matchweek 16)","Lille","4-2-3-1",41,312,400,78,9,8,14,523,25,13,5,27,4,6,13,40,"1","0","Paris Saint-Germain","3-4-3",59,483,564,86,19,8,22,677,13,12,8,14,3,4,15,49,"1","0","https://fbref.com/en/matches/204a77b5/Lille-Paris-Saint-Germain-December-17-2023-Ligue-1"
"Ligue 1","2024-02-10","Ligue 1 (Matchweek 21)","Lens","3-4-1-2",50,409,500,82,14,4,14,612,18,12,13,21,1,6,20,47,"2","0","Strasbourg","4-4-1-1",50,411,495,83,14,5,19,610,24,7,5,17,0,3,15,56,"1","0","https://fbref.com/en/matches/9635699e/Lens-Strasbourg-February-10-2024-Ligue-1"
"Ligue 1","2023-08-12","Ligue 1 (Matchweek 1)","Paris Saint-Germain","4-3-3",78,964,1051,92,8,9,34,1149,10,8,9,6,0,3,16,34,"0","0","Lorient","5-4-1",22,226,298,76,6,2,2,425,13,15,12,35,0,13,6,39,"0","0","https://fbref.com/en/matches/2e85b460/Paris-Saint-Germain-Lorient-August-12-2023-Ligue-1"
"Ligue 1","2024-04-24","Ligue 1 (Matchweek 29)","Marseille","3-5-2",48,363,468,78,10,3,13,580,23,13,6,16,1,9,19,75,"3","1","Nice","4-3-3",52,417,505,83,14,2,20,614,11,12,12,17,2,6,19,51,"3","0","https://fbref.com/en/matches/0727529c/Marseille-Nice-April-24-2024-Ligue-1"
"Ligue 1","2024-04-07","Ligue 1 (Matchweek 28)","Nantes","4-2-3-1",42,336,430,78,8,5,15,556,16,11,13,25,0,6,18,59,"2","0","Lyon","4-3-3",58,503,597,84,14,5,23,703,10,14,17,14,1,6,11,63,"2","0","https://fbref.com/en/matches/7457568d/Nantes-Lyon-April-7-2024-Ligue-1"
"Ligue 1","2023-12-10","Ligue 1 (Matchweek 15)","Metz","4-2-3-1",33,226,337,67,14,3,14,480,19,13,16,35,3,4,25,74,"3","0","Brest","4-3-3",67,543,673,81,16,2,27,798,36,12,26,19,2,4,21,103,"2","0","https://fbref.com/en/matches/e1a3d53e/Metz-Brest-December-10-2023-Ligue-1"
"Ligue 1","2024-02-03","Ligue 1 (Matchweek 20)","Nantes","4-4-1-1",42,326,410,80,16,2,11,497,14,9,12,14,3,11,15,59,"2","0","Lens","3-4-1-2",58,469,555,85,11,3,13,635,8,7,10,10,0,8,15,68,"2","0","https://fbref.com/en/matches/f7e99caf/Nantes-Lens-February-3-2024-Ligue-1"
"Ligue 1","2023-12-10","Ligue 1 (Matchweek 15)","Lorient","4-2-3-1",50,380,467,81,17,4,21,585,9,4,15,19,0,7,13,85,"5","0","Marseille","3-5-2",50,381,473,81,17,6,15,587,16,7,13,19,0,8,16,74,"3","1","https://fbref.com/en/matches/5443d1b1/Lorient-Marseille-December-10-2023-Ligue-1"
"Ligue 1","2024-03-09","Ligue 1 (Matchweek 25)","Lens","3-4-1-2",42,332,414,80,13,2,11,519,12,8,21,27,1,6,26,67,"1","0","Brest","4-2-3-1",58,477,583,82,10,4,25,677,14,12,13,12,0,5,15,85,"2","0","https://fbref.com/en/matches/54c25242/Lens-Brest-March-9-2024-Ligue-1"
"Ligue 1","2024-02-04","Ligue 1 (Matchweek 20)","Monaco","3-5-2",61,514,650,79,16,9,25,769,25,18,21,8,3,5,21,66,"3","0","Le Havre","4-3-3",39,289,419,69,11,4,15,553,14,14,17,42,1,9,22,81,"2","0","https://fbref.com/en/matches/6b4f65e7/Monaco-Le-Havre-February-4-2024-Ligue-1"
"Ligue 1","2023-10-29","Ligue 1 (Matchweek 10)","Lille","4-2-3-1",41,268,358,75,17,2,8,485,16,12,15,44,0,12,15,58,"1","0","Monaco","4-1-3-2",59,404,515,78,13,8,25,617,14,10,18,13,5,2,22,55,"2","0","https://fbref.com/en/matches/e4ed3318/Lille-Monaco-October-29-2023-Ligue-1"
"Ligue 1","2024-02-25","Ligue 1 (Matchweek 23)","Toulouse","3-4-1-2",32,236,319,74,20,6,13,422,24,7,10,19,0,11,17,60,"2","0","Lille","4-2-3-1",68,585,670,87,10,8,20,756,9,4,13,15,1,4,19,47,"0","0","https://fbref.com/en/matches/a07309bd/Toulouse-Lille-February-25-2024-Ligue-1"
"Ligue 1","2024-03-02","Ligue 1 (Matchweek 24)","Clermont Foot","4-2-3-1",44,389,495,79,9,7,15,591,13,10,16,20,1,4,16,75,"2","0","Marseille","4-3-3",56,530,643,82,13,4,25,746,17,8,13,20,1,2,16,80,"1","0","https://fbref.com/en/matches/c2c8e29e/Clermont-Foot-Marseille-March-2-2024-Ligue-1"
"Ligue 1","2024-04-21","Ligue 1 (Matchweek 30)","Lille","4-2-3-1",53,439,533,82,11,4,9,617,14,5,12,16,3,6,19,56,"2","0","Strasbourg","3-4-3",47,383,475,81,19,4,18,560,13,9,15,13,0,6,15,70,"3","0","https://fbref.com/en/matches/9511f4ab/Lille-Strasbourg-April-21-2024-Ligue-1"
"Ligue 1","2023-08-13","Ligue 1 (Matchweek 1)","Rennes","4-3-3",70,675,743,91,7,5,16,859,18,7,8,12,1,3,16,39,"0","0","Metz","4-2-3-1",30,258,326,79,10,4,17,447,17,11,9,17,4,8,16,66,"2","0","https://fbref.com/en/matches/e0073aaf/Rennes-Metz-August-13-2023-Ligue-1"
"Ligue 1","2024-02-25","Ligue 1 (Matchweek 23)","Paris Saint-Germain","4-3-3",66,643,743,87,13,4,19,841,20,13,10,3,2,4,22,35,"5","0","Rennes","4-4-2",34,287,381,75,16,0,1,504,26,16,9,23,0,11,10,73,"3","0","https://fbref.com/en/matches/6b8934e3/Paris-Saint-Germain-Rennes-February-25-2024-Ligue-1"
"Ligue 1","2024-01-28","Ligue 1 (Matchweek 19)","Lorient","3-4-3",43,314,392,80,15,1,11,501,15,4,19,21,1,6,14,52,"4","0","Le Havre","4-4-2",57,427,526,81,21,4,24,609,13,4,22,12,1,9,21,62,"4","0","https://fbref.com/en/matches/9bdf343f/Lorient-Le-Havre-January-28-2024-Ligue-1"
"Ligue 1","2023-10-01","Ligue 1 (Matchweek 7)","Nice","4-3-3",54,381,466,82,13,6,20,590,13,4,9,20,0,8,23,43,"1","0","Brest","4-2-3-1",46,292,400,73,9,4,26,518,30,8,13,17,2,10,14,72,"3","0","https://fbref.com/en/matches/49bbb3f4/Nice-Brest-October-1-2023-Ligue-1"
"Ligue 1","2023-08-27","Ligue 1 (Matchweek 3)","Lorient","3-4-3",36,274,349,79,23,5,8,474,21,13,13,21,2,11,13,59,"2","0","Lille","4-2-3-1",64,533,627,85,12,8,26,730,17,2,12,11,0,4,21,40,"4","0","https://fbref.com/en/matches/eb2c366f/Lorient-Lille-August-27-2023-Ligue-1"
"Ligue 1","2024-04-28","Ligue 1 (Matchweek 31)","Metz","4-5-1",30,228,318,72,15,2,9,405,17,13,8,17,4,9,15,62,"1","0","Lille","4-2-3-1",70,658,743,89,12,4,16,826,16,7,10,10,0,5,20,60,"2","0","https://fbref.com/en/matches/316c5fa3/Metz-Lille-April-28-2024-Ligue-1"
"Ligue 1","2023-08-19","Ligue 1 (Matchweek 2)","Lyon","4-2-3-1",63,474,566,84,20,6,16,650,20,5,7,7,2,5,12,37,"4","1","Montpellier","4-2-3-1",37,252,328,77,9,2,9,432,18,9,5,20,4,8,13,67,"1","0","https://fbref.com/en/matches/39ad4054/Lyon-Montpellier-August-19-2023-Ligue-1"
"Ligue 1","2024-01-12","Ligue 1 (Matchweek 18)","Marseille","3-5-2",47,363,463,78,11,6,13,553,12,10,11,19,1,8,15,54,"3","0","Strasbourg","4-2-3-1",53,427,514,83,10,4,11,620,15,14,6,11,2,11,11,44,"2","0","https://fbref.com/en/matches/2a8b7749/Marseille-Strasbourg-January-12-2024-Ligue-1"
