Match_Goal_Key,Match,Team,Player_Name,Minute,Type_Of_Goal
2841,324,15,Younousse Sankharé,48,Normal
2842,324,7,Stéphane Darbion,52,Normal
2849,208,18,Enzo Crivelli,43,Normal
2860,208,18,Frederic Guilbert,87,Normal
2865,10,10,Clinton N'Jie,51,Normal
2866,10,10,Florian Thauvin,54,Normal
2870,10,10,Clinton N'Jie,72,Normal
2872,97,16,Wesley Saïd,12,Normal
2873,97,16,Wesley Saïd,17,Normal
2874,97,16,Fodé Ballo-Touré,35,OG
2883,130,2,Ángel Di María,12,Normal
2894,207,9,Flavien Tait,1,Normal
2903,207,9,Karl Toko Ekambi,89,Normal
2904,207,9,Ismaël Traoré,90+4,Normal
2905,171,10,Florian Thauvin,4,Normal
2906,171,4,Kévin Monnet-Paquet,9,Normal
2907,171,10,Morgan Sanson,20,Normal
2913,171,4,Robert Berić,75,Normal
2915,31,11,Jérémy Toulalan,11,OG
2932,365,18,Ramy Bensebaini,34,OG
2940,222,3,Nabil Fekir,10,Normal
2941,222,3,Kenny Tete,23,Normal
2946,222,15,Malcom,41,Normal
2952,222,3,Bertrand Traoré,74,Normal
2955,222,15,Lukas Lerager,88,Normal
2956,222,15,Malcom,90+1,Normal
2958,67,10,Florian Thauvin,18,Normal
2959,67,10,Luiz Gustavo,36,Normal
2963,67,10,Lucas Ocampos,71,Normal
2967,129,9,Karl Toko Ekambi,14,Penalty
2972,129,3,Nabil Fekir,47,Normal
2985,158,8,Anwar El Ghazi,76,Normal
2986,158,19,Idriss Saadi,78,Normal
2989,158,8,Edgar Ié,90+1,Normal
2991,320,1,Rony Lopes,22,Normal
2994,320,1,Rony Lopes,71,Normal
3001,320,1,Jordi Mboula,90+3,Normal
3006,141,10,Dimitri Payet,55,Penalty
3011,141,10,Florian Thauvin,74,Normal
3016,41,8,Nicolas Pépé,20,Normal
3019,41,4,Jonathan Bamba,45,Penalty
3022,41,8,Thiago Mendes,71,Normal
3027,41,8,Ezequiel Ponce,89,Normal
3032,84,5,Florent Mollet,41,Normal
3040,84,11,Ndombe Mubele,86,Normal
3043,309,12,Lucas Lima,50,Normal
3044,309,12,Kalifa Coulibaly,61,Normal
3062,360,10,Florian Thauvin,32,Normal
3064,360,10,Lucas Ocampos,61,Normal
3070,359,19,Nuno da Costa,10,Normal
3071,359,12,Adrien Thomasson,13,Normal
3072,359,12,Leo Dubois,24,Normal
3081,273,10,Florian Thauvin,12,Normal
3084,273,10,Florian Thauvin,30,Penalty
3085,273,10,Kostas Mitroglou,35,Normal
3086,273,10,Kostas Mitroglou,38,Normal
3089,273,8,Yassine Benzia,54,Normal
3091,273,10,Lucas Ocampos,68,Normal
3098,52,11,Wahbi Khazri,51,Normal
3105,52,12,Emiliano Sala,73,Penalty
3109,52,11,Wahbi Khazri,88,Normal
3112,371,3,Mariano,11,Normal
3113,371,1,Rony Lopes,17,Normal
3114,371,3,Nabil Fekir,23,Normal
3115,371,1,Adama Traoré,34,Normal
3127,371,3,Nabil Fekir,90+5,Normal
3138,167,17,Yeni Ngbakoto,90+2,Normal
3139,301,10,Valère Germain,2,Normal
3140,301,10,Florian Thauvin,14,Normal
3142,301,17,Clément Grenier,42,Normal
3143,301,17,Clément Grenier,52,Penalty
3147,301,17,Jimmy Briand,70,Penalty
3150,301,10,Florian Thauvin,81,Normal
3153,318,14,Alassane Pléa,18,Normal
3157,318,3,Memphis,48,Normal
3159,318,3,Memphis,65,Normal
3167,318,3,Memphis,86,Normal
3168,318,14,Alassane Pléa,88,Normal
3171,274,5,Damien Da Silva,71,OG
3172,274,18,Jessy Deminguet,73,Normal
3179,70,2,Unknown,41,Penalty
3185,70,2,Neymar,73,Normal
3188,70,2,Edinson Cavani,90,Normal
3189,283,18,Ivan Santini,4,Normal
3191,283,7,Rémy Vercoutre,7,OG
3192,283,7,Benjamin Nivet,27,Normal
3201,283,7,Suk Hyun-jun,84,Normal
3202,251,4,Rémy Cabella,17,Normal
3204,251,4,Unknown,31,Penalty
3214,251,2,Mathieu Debuchy,90+2,OG
3215,290,17,Ludovic Blas,45,Normal
3219,290,17,Jimmy Briand,68,Normal
3221,290,2,Edinson Cavani,75,Penalty
3223,290,2,Edinson Cavani,82,Normal
3236,21,2,Edinson Cavani,3,Normal
3237,21,2,Edinson Cavani,31,Normal
3238,21,2,Dante,52,OG
3246,205,16,Júlio Tavares,32,Normal
3247,205,4,Unknown,35,Penalty
3249,205,4,Robert Berić,45+1,Normal
3251,205,16,Wesley Saïd,55,Normal
3252,205,4,Robert Berić,61,Normal
3263,206,11,Wahbi Khazri,41,Normal
3270,206,11,Ismaila Sarr,86,Normal
3273,294,8,Nicolas Pépé,5,Normal
3274,294,20,Corentin Jean,9,Normal
3276,294,20,Christopher Jullien,44,Normal
3285,294,8,Yves Bissouma,80,Normal
3286,294,8,Nicolas Pépé,82,Normal
3293,358,11,Benjamin Bourigeaud,41,Normal
3294,358,4,Gabriel Silva,45+2,Normal
3296,358,11,Wahbi Khazri,53,Penalty
3300,358,4,Jonathan Bamba,70,Penalty
3305,285,15,Younousse Sankharé,25,Normal
3306,285,16,Naïm Sliti,54,Penalty
3310,285,15,François Kamano,72,Penalty
3311,285,15,Valentin Rosier,80,OG
3318,293,3,Bertrand Traoré,28,Normal
3319,293,3,Bertrand Traoré,35,Normal
3328,293,3,Maxwel Cornet,88,Normal
3329,53,18,Ivan Santini,23,Normal
3342,258,14,Alassane Pléa,17,Normal
3343,258,11,Benjamin Bourigeaud,27,Normal
3356,255,9,Karl Toko Ekambi,6,Normal
3362,255,19,Jonas Martin,71,Penalty
3366,26,18,Ronny Rodelin,30,Normal
3379,107,5,Florent Mollet,61,Normal
3384,107,5,Nolan Roux,69,Normal
3388,107,5,Emmanuel Rivière,83,Normal
3392,105,2,Edinson Cavani,21,Normal
3394,105,2,Kylian Mbappé,57,Normal
3399,105,2,Yuri Berchiche,81,Normal
3402,105,18,Ivan Santini,90,Penalty
3403,88,13,Serge Gakpé,9,Normal
3408,88,3,Houssem Aouar,79,Normal
3412,88,13,Unknown,89,Penalty
3413,88,3,Houssem Aouar,90+4,Normal
3415,370,13,Harrison Manzala,36,Normal
3417,370,13,Harrison Manzala,48,Normal
3424,370,13,Moussa Konaté,85,Normal
3426,28,3,Nabil Fekir,6,Normal
3427,28,3,Nabil Fekir,20,Normal
3437,226,4,Jonathan Bamba,13,Penalty
3439,226,4,Bryan Dabo,40,Penalty
3444,226,4,Bryan Dabo,66,Normal
3451,65,9,Karl Toko Ekambi,37,Normal
3453,65,11,Adrien Hunou,51,Normal
3458,65,11,Benjamin André,84,Normal
3460,92,2,Neymar,4,Normal
3461,92,2,Kylian Mbappé,17,Normal
3464,92,11,Ndombe Mubele,53,Normal
3472,92,2,Edinson Cavani,75,Normal
3473,92,2,Neymar,76,Normal
3478,244,13,Stiven Mendoza,53,Normal
3487,202,15,Valentín Vada,32,Normal
3488,202,1,Stevan Jovetić,45,Normal
3491,202,1,Rony Lopes,68,Normal
3496,295,5,Florent Mollet,20,Normal
3503,295,9,Mateo Pavlović,90+2,Normal
3505,295,9,Flavien Tait,90+4,Normal
3515,109,12,Emiliano Sala,90+2,Normal
3517,351,9,Mateo Pavlović,12,Normal
3518,351,9,Karl Toko Ekambi,34,Normal
3519,351,14,Mario Balotelli,39,Penalty
3528,351,14,Ismaël Traoré,76,OG
3531,250,11,Joris Gnagnon,20,Normal
3532,250,1,Rony Lopes,29,Normal
3540,64,8,Thiago Mendes,21,Normal
3541,64,3,Mariano,36,Normal
3542,64,8,Ezequiel Ponce,40,Normal
3548,64,3,Unknown,56,Penalty
3552,239,4,Neven Subotić,29,Normal
3562,239,4,Rémy Cabella,79,Normal
3564,22,1,Keita Baldé,57,Normal
3566,22,1,Thomas Lemar,65,Normal
3574,79,3,Maxwel Cornet,10,Normal
3576,79,3,Mariano,54,Normal
3584,79,18,Ivan Santini,90,Normal
3587,276,17,Jimmy Briand,22,Penalty
3589,276,17,Étienne Didot,34,Normal
3591,276,17,Marcus Thuram,47,Normal
3593,276,1,Almamy Touré,63,Normal
3599,369,14,Mario Balotelli,4,Normal
3600,369,14,Jean Seri,16,Normal
3601,369,10,Lucas Ocampos,26,Normal
3604,369,10,Pierre Lees-Melou,41,OG
3605,369,10,Lucas Ocampos,44,Normal
3606,369,10,Luiz Gustavo,47,Normal
3614,369,14,Unknown,83,Penalty
3618,245,4,Mathieu Debuchy,17,Normal
3620,245,4,Rémy Cabella,54,Normal
3623,245,4,Rémy Cabella,63,Normal
3630,2,2,Edinson Cavani,42,Normal
3637,2,2,Javier Pastore,80,Normal
3640,104,3,Nabil Fekir,24,Penalty
3651,104,3,Rafael,90+3,Normal
3652,104,20,Max Gradel,90+6,Penalty
3653,78,4,Vincent Pajot,38,Normal
3659,78,12,Emiliano Sala,61,Normal
3666,11,6,Isaac Mbenza,21,Normal
3679,367,7,Bryan Pelé,41,Normal
3681,367,4,Hernani,53,Normal
3682,367,7,Saîf-Eddine Khaoui,57,Normal
3692,50,15,Nicolas de Préville,3,Normal
3705,50,10,Morgan Sanson,90+4,Normal
3706,180,11,Wahbi Khazri,5,Normal
3714,180,11,James Lea Siliki,90+2,Normal
3717,156,9,Pierrick Capelle,6,Normal
3729,133,1,Adama Diakhaby,33,Normal
3731,133,14,Mario Balotelli,47,Normal
3737,133,14,Mario Balotelli,68,Normal
3742,133,1,Radamel Falcao,90+2,Normal
3755,35,1,Guido Carrillo,10,Normal
3756,35,1,Adama Traoré,27,Normal
3758,35,1,Keita Baldé,36,Normal
3759,35,1,Fabinho,45+1,Penalty
3764,35,1,Adama Traoré,75,Normal
3766,35,1,Guido Carrillo,78,Normal
3777,113,10,Lucas Ocampos,87,Normal
3780,317,15,Martin Braithwaite,10,Normal
3781,317,15,Malcom,17,Normal
3782,317,15,François Kamano,44,Normal
3788,317,15,Nicolas de Préville,77,Normal
3792,190,10,Florian Thauvin,34,Normal
3803,356,18,Ivan Santini,54,Penalty
3812,363,17,Marcus Thuram,1,Normal
3813,363,20,Somália,40,Normal
3823,211,1,Stevan Jovetić,5,Normal
3824,211,19,Stéphane Bahoken,19,Normal
3825,211,1,Rony Lopes,21,Normal
3826,211,1,Fabinho,41,Normal
3836,112,3,Memphis,57,Normal
3840,112,3,Mariano,74,Normal
3843,112,11,Benjamin Bourigeaud,86,Normal
3845,200,2,Kylian Mbappé,10,Normal
3847,200,2,Rolando,27,OG
3853,200,2,Edinson Cavani,55,Normal
3866,203,2,Ángel Di María,47,Normal
3873,203,2,Christopher Nkunku,77,Normal
3879,271,12,Adrien Thomasson,42,Normal
3889,271,11,Nicolas Pallois,81,OG
3893,74,14,Alassane Pléa,26,Normal
3894,74,5,Nolan Roux,29,Normal
3897,74,14,Mario Balotelli,56,Normal
3899,74,14,Allan Saint-Maximin,71,Normal
3912,337,12,Diego Carlos,76,Normal
3915,152,2,Edinson Cavani,11,Normal
3918,152,2,Neymar,40,Penalty
3924,152,2,Ángel Di María,70,Normal
3927,152,2,Neymar,82,Normal
3939,249,3,Memphis,23,Normal
3942,249,3,Memphis,43,Penalty
3950,151,16,Florent Balmont,30,Normal
3952,151,11,Ismaila Sarr,41,Normal
3955,151,16,Júlio Tavares,65,Normal
3963,162,2,Yuri Berchiche,45+1,Normal
3970,162,2,Neymar,77,Normal
3973,162,2,Giovani Lo Celso,87,Normal
3975,59,10,Florian Thauvin,31,Normal
3985,58,3,Memphis,5,Normal
3987,58,3,Maxwel Cornet,20,Normal
3990,58,3,Mariano,27,Normal
3992,58,3,Memphis,38,Normal
4002,58,3,Myziane Maolida,79,Normal
4006,296,12,Unknown,42,Penalty
4007,296,6,Keagan Dolly,51,Normal
4009,296,6,Isaac Mbenza,63,Normal
4016,20,10,Luiz Gustavo,16,Normal
4017,20,2,Neymar,33,Normal
4024,20,10,Florian Thauvin,78,Normal
4031,20,2,Edinson Cavani,90+3,Normal
4033,103,14,Bassem Srarfi,38,Normal
4038,103,8,Anwar El Ghazi,67,Normal
4047,46,17,Abdoul Camara,14,Normal
4049,46,9,Yoann Andreu,23,Normal
4062,73,17,Jimmy Briand,22,Normal
4074,348,5,Nolan Roux,55,Normal
4084,7,7,Samuel Grandsir,46,Normal
4088,7,11,Jordan Tell,69,Normal
4093,344,6,Pedro Mendes,32,Normal
4108,116,15,Valentín Vada,44,Normal
4112,116,15,Younousse Sankharé,64,Normal
4120,193,13,Gaël Kakuta,45+1,Normal
4129,146,7,Adama Niane,44,Normal
4138,327,18,Ronny Rodelin,50,Normal
4153,85,6,Isaac Mbenza,51,Normal
4154,85,9,Karl Toko Ekambi,56,Normal
4160,176,1,Ludovic Butelle,10,OG
4162,176,1,Stevan Jovetić,30,Normal
4165,176,1,Stevan Jovetić,65,Normal
4166,176,1,Andrea Raggi,71,Normal
4171,89,12,Yacine Bammou,12,Normal
4175,89,14,Alassane Pléa,42,Normal
4179,89,14,Mario Balotelli,75,Normal
4183,121,17,Yannis Salibur,8,Normal
4186,121,17,Nicolas Benezet,16,Normal
4194,4,4,Jonathan Bamba,4,Normal
4203,246,19,Stéphane Bahoken,17,Normal
4204,246,5,Emmanuel Rivière,24,Penalty
4209,246,5,Florent Mollet,46,Normal
4220,246,19,Ernest Seka,79,Normal
4222,299,1,Moussa Sylla,12,Normal
4224,299,18,Ivan Santini,40,Normal
4234,299,1,Moussa Sylla,90+1,Normal
4235,110,7,Bryan Pelé,14,Normal
4236,110,10,Dimitri Payet,31,Normal
4240,110,10,Luiz Gustavo,66,Normal
4245,110,10,Valère Germain,84,Normal
4255,374,7,Stéphane Darbion,3,Normal
4256,374,8,Luiz Araújo,12,Normal
4262,374,8,Thiago Mendes,74,Normal
4267,374,7,Adama Niane,90+3,Penalty
4268,147,19,Jean-Eudes Aholou,5,Normal
4270,147,19,Kenny Lala,19,Penalty
4271,147,16,Júlio Tavares,33,Normal
4272,147,16,Oussama Haddadi,45+1,Normal
4276,147,19,Kenny Lala,79,Penalty
4285,131,10,Unknown,72,Penalty
4288,131,10,Clinton N'Jie,79,Normal
4292,131,10,Dimitri Payet,87,Normal
4296,242,10,Valère Germain,36,Normal
4302,242,16,Kwon Chang-hoon,73,Normal
4306,242,10,Lucas Ocampos,88,Normal
4309,242,10,Unknown,90+3,Penalty
4310,242,10,Dimitri Payet,90+5,Penalty
4311,30,10,Morgan Sanson,5,Normal
4326,341,15,Malcom,69,Normal
4340,187,4,Robert Berić,79,Normal
4345,197,11,Wahbi Khazri,47,Penalty
4352,197,11,Sanjin Prcić,72,Normal
4359,219,3,Bertrand Traoré,63,Normal
4366,135,6,Ellyes Skhiri,33,Normal
4370,135,13,Moussa Konaté,72,Normal
4376,148,14,Wylan Cyprien,22,Normal
4386,5,5,Nolan Roux,14,Normal
4388,5,17,Jimmy Briand,39,Penalty
4394,5,17,Ludovic Blas,70,Normal
4397,5,17,Mustapha Diallo,84,Normal
4399,153,18,Ronny Rodelin,11,Normal
4400,153,4,Paul-Georges Ntep,35,Normal
4405,153,4,Jonathan Bamba,78,Normal
4411,168,12,Yacine Bammou,31,Normal
4413,168,18,Ivan Santini,35,Penalty
4415,168,18,Damien Da Silva,52,Normal
4416,168,12,Yacine Bammou,57,Normal
4421,168,18,Damien Da Silva,80,Normal
4425,342,1,Rony Lopes,44,Normal
4427,342,1,Radamel Falcao,51,Normal
4430,342,1,Radamel Falcao,67,Normal
4440,127,8,Nicolas Pépé,43,Normal
4462,357,7,Samuel Grandsir,90,Normal
4463,12,1,Keita Baldé,21,Normal
4466,12,1,Radamel Falcao,59,Penalty
4476,142,15,Nicolas de Préville,26,Normal
4487,48,14,Pierre Lees-Melou,40,Normal
4489,48,18,Unknown,67,Penalty
4497,48,18,Ronny Rodelin,90+2,Normal
4498,192,1,Rony Lopes,8,Normal
4499,192,20,Ibrahim Sangaré,24,Normal
4502,192,1,Rony Lopes,47,Normal
4505,192,1,Stevan Jovetić,72,Normal
4506,192,20,Andy Delort,78,Penalty
4510,192,20,Yaya Sanogo,87,Normal
4517,467,22,Sofiane Alakouch,64,Normal
4525,541,16,Jordan Marié,18,Normal
4529,541,10,Mario Balotelli,56,Normal
4532,541,10,Lucas Ocampos,73,Normal
4542,639,4,Wahbi Khazri,56,Penalty
4544,639,4,Mathieu Debuchy,74,Normal
4550,639,4,Mathieu Debuchy,90,Normal
4552,691,19,Lebo Mothiba,60,Penalty
4561,501,8,Nicolas Pépé,8,Normal
4563,501,8,Rafael Leão,20,Normal
4574,501,8,Luiz Araújo,90+3,Normal
4575,501,18,Casimir Ninga,90+5,Normal
4576,469,10,Kevin Strootman,16,Normal
4577,469,4,Wahbi Khazri,59,Penalty
4581,469,4,Wahbi Khazri,88,Normal
4585,432,2,Edinson Cavani,9,Normal
4592,730,3,Houssem Aouar,27,Normal
4595,730,10,Florian Thauvin,39,Normal
4596,730,3,Bertrand Traoré,51,Normal
4598,730,3,Bertrand Traoré,60,Normal
4602,730,3,Nabil Fekir,74,Penalty
4605,730,10,Clinton N'Jie,82,Normal
4609,475,18,Saîf-Eddine Khaoui,18,Normal
4611,475,20,Max Gradel,44,Penalty
4620,475,18,Fayçal Fajr,90+9,Penalty
4623,693,10,Florian Thauvin,56,Normal
4640,596,9,Unknown,84,Penalty
4643,749,6,Ambroise Oyongo,28,Normal
4647,749,6,Andy Delort,45+10,Penalty
4652,749,6,Gaëtan Laborde,78,Normal
4657,710,10,Kostas Mitroglou,45+1,Normal
4658,710,1,Youri Tielemans,48,Normal
4659,710,1,Radamel Falcao,53,Normal
4662,710,10,Florian Thauvin,74,Normal
4667,710,10,Valère Germain,89,Normal
4672,615,14,Pierre Lees-Melou,60,Normal
4688,692,3,Maxwel Cornet,6,Normal
4689,692,22,Renaud Ripart,11,Normal
4690,692,22,Antonin Bobichon,45+3,Normal
4695,692,3,Maxwel Cornet,89,Normal
4696,692,3,Tanguy Ndombele,90+1,Normal
4708,581,3,Moussa Dembélé,3,Normal
4711,581,3,Moussa Dembélé,51,Penalty
4713,581,19,Ludovic Ajorque,69,Normal
4714,581,19,Ludovic Ajorque,70,Normal
4723,566,18,Enzo Crivelli,45+3,Normal
4731,566,20,Max Gradel,90+1,Normal
4733,559,21,Boulaye Dia,2,Normal
4737,559,21,Remi Oudin,68,Normal
4746,549,8,Rafael Leão,47,Normal
4753,549,8,Loïc Rémy,90+4,Penalty
4754,712,2,Julian Draxler,22,Normal
4757,712,2,Edinson Cavani,51,Penalty
4761,712,2,Ángel Di María,76,Normal
4765,712,2,Moussa Diaby,84,Normal
4767,684,4,Robert Berić,25,Normal
4769,684,4,Robert Berić,65,Normal
4775,684,4,Romain Hamouma,81,Normal
4778,510,22,Clément Depres,31,Normal
4779,510,22,Loïck Landre,34,Normal
4781,510,22,Clément Depres,49,Normal
4790,510,9,Stéphane Bahoken,90+2,Penalty
4795,473,4,Lois Diony,53,Normal
4801,473,14,Wylan Cyprien,81,Penalty
4806,431,3,Jason Denayer,62,Normal
4820,560,2,Kylian Mbappé,73,Normal
4827,537,2,Ángel Di María,7,Normal
4829,537,3,Moussa Dembélé,33,Normal
4830,537,3,Nabil Fekir,49,Penalty
4848,694,20,Bafodé Diakité,33,Normal
4852,694,16,Naïm Sliti,58,Normal
4853,694,16,Júlio Tavares,62,Normal
4860,439,14,Wylan Cyprien,25,Normal
4868,439,14,Allan Saint-Maximin,79,Normal
4881,386,11,Clément Grenier,43,Normal
4882,386,8,Lebo Mothiba,45,Normal
4883,386,8,Nicolas Pépé,54,Normal
4885,386,8,Jonathan Bamba,68,Normal
4891,738,19,Kenny Lala,27,Normal
4893,738,10,Dimitri Payet,41,Penalty
4894,738,10,Morgan Sanson,44,Normal
4907,738,19,Nuno da Costa,89,Normal
4908,738,10,Valère Germain,90+1,Normal
4909,753,13,Saman Ghoddos,39,Normal
4917,523,14,Youcef Atal,41,Normal
4919,523,14,Allan Saint-Maximin,54,Normal
4938,626,4,Timothée Kolodziejczak,16,Normal
4939,626,13,Moussa Konaté,23,Normal
4944,626,13,Moussa Konaté,61,Normal
4951,626,4,Rémy Cabella,90+5,Normal
4961,546,21,Remi Oudin,54,Normal
4968,546,20,Max Gradel,81,Normal
4972,413,22,Denis Bouanga,5,Normal
4974,413,22,Téji Savanier,30,Normal
4976,413,22,Denis Bouanga,65,Normal
4982,413,22,Anthony Briançon,87,Normal
4994,539,12,Valentin Rongier,80,Penalty
4997,453,8,Nicolas Pépé,6,Normal
5007,527,3,Jason Denayer,50,Normal
5019,418,12,Emiliano Sala,43,Penalty
5020,418,12,Valentin Rongier,63,Normal
5022,418,12,Abdoulaye Touré,70,Normal
5024,418,12,Andrei Girotto,78,Normal
5026,418,12,Emiliano Sala,83,Normal
5029,419,9,Mateo Pavlović,24,Normal
5030,419,4,Lois Diony,26,Normal
5032,419,4,Mathieu Debuchy,45+1,Normal
5033,419,9,Flavien Tait,45+4,Normal
5036,419,9,Stéphane Bahoken,71,Normal
5037,419,4,Vincent Manceau,73,OG
5043,419,4,Romain Hamouma,89,Normal
5044,662,14,Ignatius Ganago,46,Normal
5046,662,2,Neymar,60,Penalty
5054,662,2,Unknown,90+3,Penalty
5063,402,3,Houssem Aouar,63,Normal
5070,402,3,Memphis,87,Normal
5071,402,9,Cristian López,88,Normal
5073,579,6,Paul Lasne,20,Normal
5074,579,15,Toma Bašić,35,Normal
5077,579,6,Daniel Congré,51,Normal
5085,503,2,Edinson Cavani,57,Penalty
5087,503,2,Kylian Mbappé,70,Normal
5092,503,2,Marquinhos,79,Normal
5096,721,22,Anthony Briançon,19,Normal
5097,721,1,Radamel Falcao,27,Normal
5106,405,12,Gabriel Boschilia,15,Normal
5111,405,12,Emiliano Sala,71,Normal
5114,405,13,Mathieu Bodmer,81,Normal
5119,385,4,Wahbi Khazri,45,Normal
5122,385,17,Marcus Thuram,56,Penalty
5126,385,4,Lois Diony,80,Normal
5132,493,6,Florent Mollet,52,Normal
5136,493,6,Ellyes Skhiri,71,Normal
5139,493,13,Moussa Konaté,82,Penalty
5148,627,8,José Fonte,55,Normal
5152,627,21,Remi Oudin,78,Normal
5157,736,22,Unknown,45+3,Penalty
5168,422,17,Marcus Thuram,21,Normal
5170,422,3,Houssem Aouar,62,Normal
5171,422,3,Memphis,66,Normal
5174,422,3,Memphis,73,Normal
5178,422,17,Marcus Thuram,79,Penalty
5180,422,3,Maxwel Cornet,83,Normal
5182,577,3,Memphis,10,Normal
5183,577,20,Mathieu Dossevi,15,Normal
5184,577,3,Bertrand Traoré,30,Normal
5185,577,3,Nabil Fekir,35,Penalty
5190,577,3,Moussa Dembélé,67,Normal
5191,577,3,Moussa Dembélé,71,Normal
5196,484,2,Kylian Mbappé,68,Normal
5205,555,1,Gelson Martins,13,Normal
5226,564,17,Lucas Deaux,90+2,Normal
5228,618,22,Antonin Bobichon,2,Normal
5230,618,4,Rémy Cabella,24,Normal
5237,618,4,Robert Berić,79,Normal
5244,547,1,Gelson Martins,14,Normal
5249,547,6,Gaëtan Laborde,66,Normal
5253,547,1,Radamel Falcao,82,Normal
5256,547,6,Andy Delort,90+1,Penalty
5260,390,2,Neymar,10,Normal
5261,390,2,Adrien Rabiot,35,Normal
5268,390,2,Timothy Weah,89,Normal
5271,409,14,Wylan Cyprien,54,Normal
5282,739,3,Moussa Dembélé,16,Normal
5283,739,3,Moussa Dembélé,19,Normal
5285,739,3,Martin Terrier,35,Normal
5310,407,8,Rafael Leão,56,Normal
5320,436,22,Hervé Lybohy,71,Normal
5337,420,6,Gaëtan Laborde,51,Normal
5340,420,6,Gaëtan Laborde,62,Normal
5342,420,6,Paul Lasne,70,Normal
5350,599,15,François Kamano,59,Normal
5358,599,11,M'Baye Niang,90+2,Normal
5361,562,8,Jonathan Ikone,42,Normal
5363,562,19,Anthony Gonçalves,68,Normal
5369,578,10,Mario Balotelli,12,Normal
5371,578,10,Florian Thauvin,21,Penalty
5381,492,17,Nolan Roux,20,Normal
5383,492,2,Neymar,53,Penalty
5389,492,2,Kylian Mbappé,82,Normal
5390,492,2,Kylian Mbappé,90,Normal
5391,609,15,François Kamano,48,Penalty
5394,609,1,Pietro Pellegri,63,Normal
5399,609,15,Unknown,86,Penalty
5401,609,15,François Kamano,90+2,Normal
5403,504,4,Wahbi Khazri,6,Normal
5411,437,21,Xavier Chavalerin,2,Normal
5418,437,21,Boulaye Dia,68,Normal
5420,437,17,Marcus Thuram,81,Penalty
5423,594,4,Romain Hamouma,4,Normal
5424,594,4,Robert Berić,20,Normal
5425,594,4,Arnaud Nordin,30,Normal
5432,594,4,Lamine Ghezali,85,Normal
5433,594,4,Valentín Vada,90+1,Normal
5436,701,14,Marcelo,51,OG
5456,572,13,Moussa Konaté,39,Penalty
5457,572,13,Yunis Abdelhamid,44,OG
5459,572,21,Boulaye Dia,70,Normal
5465,572,21,Mathieu Cafaro,84,Normal
5467,570,1,Gelson Martins,18,Normal
5468,570,1,Rony Lopes,27,Normal
5473,570,3,Unknown,71,Penalty
5478,646,15,Josh Maja,13,Normal
5479,646,22,Téji Savanier,16,Penalty
5485,646,22,Renaud Ripart,63,Normal
5492,457,11,Hatem Ben Arfa,41,Normal
5493,457,11,Jordan Pefok,43,Normal
5511,519,15,Andreas Cornelius,77,Normal
5514,480,2,Marquinhos,7,Normal
5516,480,2,Kylian Mbappé,40,Normal
5518,480,2,Ángel Di María,50,Normal
5526,480,2,Eric Maxim Choupo-Moting,90+2,Normal
5533,593,17,Ludovic Blas,86,Penalty
5536,499,20,Aaron Leya Iseka,44,Normal
5539,499,15,François Kamano,50,Normal
5542,499,20,Mathieu Dossevi,67,Normal
5548,524,21,Mathieu Cafaro,38,Normal
5559,664,22,Jordan Ferri,26,Normal
5561,664,22,Renaud Ripart,43,Normal
5564,664,22,Denis Bouanga,46,Normal
5572,394,12,Emiliano Sala,25,Normal
5574,394,12,Gabriel Boschilia,38,Normal
5580,394,12,Emiliano Sala,71,Normal
5582,394,12,Emiliano Sala,77,Normal
5586,529,2,Edinson Cavani,7,Normal
5587,529,11,M'Baye Niang,28,Normal
5589,529,2,Ángel Di María,60,Normal
5591,529,2,Kylian Mbappé,66,Normal
5592,529,2,Edinson Cavani,71,Normal
5608,525,19,Kenny Lala,90+3,Normal
5609,553,10,Florian Thauvin,19,Normal
5610,553,10,Mario Balotelli,25,Normal
5619,478,17,Félix Eboa Eboa,40,Normal
5622,478,17,Lucas Deaux,59,Normal
5628,478,11,M'Baye Niang,86,Normal
5641,748,11,M'Baye Niang,70,Penalty
5644,748,20,Jean-Clair Todibo,88,Normal
5645,506,11,Damien Da Silva,13,Normal
5670,731,9,Stéphane Bahoken,27,Normal
5679,479,10,Boubacar Kamara,42,Normal
5695,633,10,Valère Germain,72,Normal
5697,633,10,Luiz Gustavo,73,Normal
5700,633,22,Téji Savanier,82,Penalty
5714,666,13,Stiven Mendoza,66,Normal
5717,666,6,Florent Mollet,81,Normal
5726,705,6,Ambroise Oyongo,77,Normal
5740,623,22,Denis Bouanga,85,Normal
5743,623,22,Jonathan Gradit,90+4,OG
5745,490,15,Samuel Kalu,22,Normal
5753,490,13,Eddy Gnahoré,87,Normal
5754,384,21,Moussa Doumbia,2,Normal
5764,430,2,Edinson Cavani,4,Normal
5765,430,2,Edinson Cavani,11,Normal
5768,430,2,Edinson Cavani,53,Normal
5769,430,2,Neymar,64,Penalty
5776,444,22,Denis Bouanga,45,Normal
5781,444,22,Rachid Alioui,76,Normal
5787,444,22,Rachid Alioui,87,Normal
5788,629,14,Dante,20,Normal
5797,697,13,Serhou Guirassy,14,Normal
5799,697,13,Saman Ghoddos,47,Normal
5801,697,17,Alexandre Mendy,66,Normal
5806,687,8,Jonathan Ikone,2,Normal
5807,687,8,Nicolas Pépé,14,Normal
5811,687,8,Jonathan Bamba,69,Normal
