Match,Home_Team,Home_Possession,Home_Fouls,Home_Corners,Home_Crosses,Home_Aerials_Won,Home_Clearances,Home_Offsides,Home_Goal_Kicks,Home_Throw_Ins,Home_Long_Balls,Home_Total_Players_Stats,Home_Minutes,Home_Gls,Home_Ast,Home_PK,Home_PK_Att,Home_Sh,Home_SoT,Home_CrdY,Home_CrdR,Home_Touches,Home_Tkl,Home_Int,Home_Blocks,Home_xG,Home_npxG,Home_xAG,Home_SCA,Home_GCA,Home_Cmp_Passes,Home_Att_Passes,Home_Cmp_percent_Passes,Home_PrgP_Passes,Home_Carries_Carries,Home_PrgC_Carries,Home_Att_Take_Ons,Home_Succ_Take_Ons,Away_Team,Away_Possession,Away_Fouls,Away_Corners,Away_Crosses,Away_Aerials_Won,Away_Clearances,Away_Offsides,Away_Goal_Kicks,Away_Throw_Ins,Away_Long_Balls,Away_Total_Players_Stats,Away_Minutes,Away_Gls,Away_Ast,Away_PK,Away_PK_Att,Away_Sh,Away_SoT,Away_CrdY,Away_CrdR,Away_Touches,Away_Tkl,Away_Int,Away_Blocks,Away_xG,Away_npxG,Away_xAG,Away_SCA,Away_GCA,Away_Cmp_Passes,Away_Att_Passes,Away_Cmp_percent_Passes,Away_PrgP_Passes,Away_Carries_Carries,Away_PrgC_Carries,Away_Att_Take_Ons,Away_Succ_Take_Ons,Home_Attack,Home_Midfield,Home_Defense,Away_Attack,Away_Midfield,Away_Defense,Home_Score,Away_Score
9048,97,62,11,4,14,16,8,1,2,16,52,Unknown,990,5,4,1,1,19,11,1,0,776,7,4,10,3.6,2.8,2.7,37,9,573,671,85.4,52,395,24,30,17,111,38,8,1,7,11,20,0,6,27,61,Unknown,990,0,0,0,0,9,4,1,0,503,17,10,11,0.7,0.7,0.6,15,0,306,404,75.7,18,226,6,7,6,0.0,0.0,0.0,0.0,0.0,0.0,5,0
9103,93,60,19,3,14,12,12,2,9,25,71,Unknown,957,1,1,0,0,10,4,1,1,666,8,11,3,1.3,1.3,1.0,19,2,488,586,83.3,40,349,12,15,5,109,40,13,6,15,8,10,3,7,15,70,Unknown,990,3,2,1,1,8,5,2,0,485,15,13,15,3.6,2.8,2.8,18,6,297,388,76.5,27,259,9,11,7,76.0,75.55555555555556,74.66666666666667,75.66666666666667,74.14285714285714,72.8,1,3
9077,103,33,9,5,11,10,34,5,8,18,74,Unknown,990,0,0,0,0,5,2,0,0,491,16,21,15,1.0,1.0,0.9,10,0,237,348,68.1,15,254,5,14,8,104,67,13,8,29,19,8,1,2,19,45,Unknown,990,2,2,0,0,16,4,1,0,809,15,5,15,2.1,2.1,1.8,30,4,574,701,81.9,68,528,16,16,9,74.5,73.53846153846153,74.25,78.0,78.0,79.23076923076923,0,2
8849,109,33,17,4,13,20,30,2,9,18,69,Unknown,990,1,1,0,0,12,5,3,0,474,11,12,13,1.3,1.3,1.3,20,2,231,353,65.4,24,233,21,10,8,89,67,8,7,25,19,12,0,8,25,85,Unknown,990,1,1,0,0,12,5,2,0,804,10,6,5,1.1,1.1,0.9,22,2,566,711,79.6,51,395,20,14,9,0.0,0.0,0.0,85.66666666666667,84.33333333333333,82.4,1,1
9113,97,52,7,2,15,15,15,7,4,20,71,Unknown,990,1,0,0,0,14,6,1,0,700,20,15,13,2.1,2.1,1.5,22,1,478,591,80.9,65,409,17,9,5,103,48,12,1,14,12,15,1,13,23,63,Unknown,965,1,0,0,0,9,5,4,1,644,12,18,10,0.8,0.8,0.8,16,1,424,536,79.1,29,322,17,21,12,0.0,0.0,0.0,0.0,0.0,0.0,1,1
8905,96,39,10,4,22,22,20,0,10,24,101,Unknown,990,2,1,0,0,11,4,3,0,486,9,22,14,0.8,0.8,0.7,20,4,224,366,61.2,30,189,13,17,8,102,61,15,5,26,32,22,1,9,27,60,Unknown,990,1,1,0,0,15,3,3,0,687,16,5,14,1.3,1.3,1.1,25,2,434,581,74.7,50,365,30,8,5,76.33333333333333,76.5,77.0,77.2,77.75,78.75,2,2
8904,104,67,6,5,19,19,7,0,4,25,68,Unknown,990,1,1,0,0,16,5,1,0,946,17,9,13,1.6,1.6,1.5,31,2,736,852,86.4,68,528,19,16,12,109,33,11,1,6,8,13,3,13,20,65,Unknown,990,0,0,0,0,4,1,1,0,543,12,17,14,0.2,0.2,0.1,6,0,319,423,75.4,24,272,7,15,3,78.33333333333333,80.14285714285714,79.91666666666667,0.0,0.0,76.0,1,0
8999,103,31,7,2,7,17,35,4,14,16,68,Unknown,990,2,2,0,0,7,2,1,0,496,20,17,14,0.7,0.7,0.6,12,4,247,342,72.2,27,224,11,17,5,93,69,10,10,35,25,5,2,5,24,83,Unknown,990,1,0,0,0,15,5,1,0,851,24,8,8,0.9,0.9,0.8,29,2,619,759,81.6,81,468,18,13,4,0.0,78.0,78.0,0.0,78.66666666666667,80.0,2,1
8953,106,53,15,0,8,9,16,0,5,27,64,Unknown,990,0,0,0,0,9,0,2,0,679,19,15,7,0.8,0.8,0.6,18,0,472,584,80.8,30,364,14,6,4,101,47,10,6,15,12,10,4,11,16,66,Unknown,990,1,1,0,0,9,3,1,0,617,10,8,11,0.6,0.6,0.5,17,2,421,526,80.0,47,309,24,10,6,0.0,0.0,0.0,0.0,0.0,0.0,0,1
9039,105,52,12,4,12,10,12,2,7,17,58,Unknown,990,2,1,0,1,19,9,2,0,636,15,9,10,5.6,3.8,3.7,34,3,458,551,83.1,35,466,24,18,13,109,48,10,3,16,9,15,3,12,15,65,Unknown,990,0,0,0,0,5,1,1,0,576,11,8,6,0.3,0.3,0.1,7,0,399,500,79.8,33,317,13,13,4,84.2,83.11111111111111,84.0,81.0,81.0,0.0,2,0
8934,96,33,12,1,6,6,29,2,10,18,64,Unknown,990,2,1,0,0,6,3,0,0,475,10,15,18,0.2,0.2,0.2,10,3,258,355,72.7,26,230,14,12,8,105,67,12,1,14,11,7,1,8,20,58,Unknown,990,1,1,0,0,16,6,2,0,830,9,11,6,1.4,1.4,0.6,28,2,630,734,85.8,55,486,23,15,9,0.0,0.0,0.0,0.0,0.0,0.0,2,1
8969,95,49,10,2,7,30,33,1,16,27,67,Unknown,990,0,0,0,0,2,2,2,0,611,22,21,20,0.2,0.2,0.2,4,0,304,444,68.5,22,274,9,18,8,91,51,16,6,31,35,8,2,2,37,87,Unknown,990,0,0,0,0,19,2,2,0,594,27,11,13,0.9,0.9,0.6,27,0,296,465,63.7,43,236,18,14,11,0.0,77.0,78.0,0.0,0.0,0.0,0,0
9067,104,64,13,11,25,17,11,0,5,33,61,Unknown,990,2,1,1,1,12,3,3,0,676,16,7,5,2.1,1.3,0.8,23,4,455,582,78.2,38,326,9,20,13,92,36,15,3,9,21,27,2,9,23,64,Unknown,990,2,2,0,0,13,5,3,0,453,21,17,10,1.2,1.2,0.9,22,4,215,323,66.6,20,183,10,18,13,81.0,81.91666666666667,81.4,0.0,81.0,0.0,2,2
9106,103,47,12,2,11,7,9,3,8,14,71,Unknown,990,0,0,0,0,8,1,3,0,567,16,16,15,0.3,0.3,0.2,12,0,371,474,78.3,32,351,11,8,3,90,53,10,6,16,10,14,1,6,26,58,Unknown,990,3,1,1,1,11,4,0,0,635,10,14,10,2.2,1.4,0.8,19,3,434,541,80.2,40,401,19,19,13,0.0,0.0,0.0,0.0,0.0,0.0,0,3
8929,111,47,12,4,18,23,25,1,5,31,90,Unknown,990,1,1,0,0,7,2,3,0,596,17,18,17,0.2,0.2,0.1,13,2,361,456,79.2,34,334,7,20,4,106,53,16,7,27,17,18,0,8,37,86,Unknown,990,0,0,0,0,12,2,3,0,631,23,14,9,1.4,1.4,0.6,21,0,402,516,77.9,39,297,9,9,6,0.0,0.0,0.0,0.0,77.0,77.0,1,0
9126,105,69,11,6,13,11,5,2,2,28,74,Unknown,990,1,1,0,0,16,5,1,0,892,18,11,9,3.0,3.0,2.9,28,2,673,783,86.0,68,494,23,15,8,106,31,11,2,6,16,24,0,10,18,93,Unknown,990,2,1,0,0,6,5,2,0,482,15,19,14,1.5,1.5,1.0,11,3,251,353,71.1,20,196,10,13,4,0.0,0.0,0.0,0.0,0.0,0.0,1,2
8879,97,33,9,3,6,11,29,3,10,14,40,Unknown,990,3,3,0,0,8,4,1,0,516,21,18,18,1.2,1.2,1.1,15,5,294,382,77.0,23,273,12,5,3,89,67,10,8,31,8,8,4,3,19,64,Unknown,990,2,1,1,1,15,2,1,0,868,14,9,16,1.5,0.7,0.5,30,3,653,765,85.4,81,538,15,22,13,0.0,0.0,0.0,81.875,82.93333333333334,82.33333333333333,3,2
9002,97,48,11,0,11,15,11,3,6,23,57,Unknown,990,2,2,0,0,19,6,1,0,661,14,18,19,1.5,1.5,1.2,30,4,407,527,77.2,29,291,24,16,7,96,52,14,3,19,22,12,3,7,24,78,Unknown,990,1,1,0,0,10,4,3,0,685,17,22,7,1.8,1.8,1.7,18,2,439,571,76.9,44,387,20,14,8,0.0,0.0,0.0,0.0,79.0,0.0,2,1
8893,100,49,10,4,16,19,17,2,10,20,55,Unknown,990,2,1,0,0,11,5,0,0,586,12,4,8,1.3,1.3,0.8,20,4,387,502,77.1,35,264,7,4,3,103,51,18,4,16,21,15,1,3,24,65,Unknown,990,0,0,0,0,6,0,1,0,609,8,5,14,0.8,0.8,0.8,11,0,416,524,79.4,38,380,15,16,12,78.0,76.5,76.0,76.0,78.0,77.0,2,0
9021,105,69,8,7,22,10,7,3,3,12,78,Unknown,990,4,2,1,1,16,7,1,0,879,15,8,9,3.0,2.2,1.4,29,8,707,786,89.9,57,510,30,19,9,100,31,15,4,11,7,20,3,9,8,50,Unknown,990,1,1,0,0,10,3,4,0,460,20,8,12,1.0,1.0,0.8,18,2,282,354,79.7,16,221,17,12,8,83.75,82.28571428571429,84.0,0.0,0.0,0.0,4,1
8946,99,69,13,2,10,12,21,0,7,29,97,Unknown,990,2,2,0,0,11,4,5,0,814,13,4,19,1.5,1.5,1.3,20,4,578,692,83.5,44,457,19,28,17,91,31,16,2,19,20,7,4,9,14,65,Unknown,990,2,1,0,0,19,5,1,0,442,22,19,13,2.6,2.6,1.5,29,2,193,315,61.3,34,196,12,16,11,0.0,0.0,0.0,0.0,0.0,0.0,2,2
8881,109,48,16,5,21,22,14,1,8,17,68,Unknown,990,2,1,0,0,13,6,3,0,584,15,6,11,1.0,1.0,0.7,22,3,346,475,72.8,44,297,12,13,8,92,52,13,3,14,17,18,0,11,24,88,Unknown,949,2,1,1,1,9,4,1,1,627,10,9,10,2.0,1.2,1.1,19,3,388,518,74.9,31,318,15,19,8,0.0,0.0,76.0,77.66666666666667,77.18181818181819,77.33333333333333,2,2
8828,101,63,12,7,21,22,8,0,2,25,51,Unknown,990,2,1,0,0,26,6,2,0,719,16,7,13,2.6,2.6,1.6,44,2,485,601,80.7,64,326,15,16,9,96,37,16,2,10,14,30,3,12,23,78,Unknown,990,3,2,0,0,7,5,2,0,478,21,20,18,2.0,2.0,1.5,13,5,238,346,68.8,19,230,7,12,3,0.0,0.0,0.0,73.83333333333333,70.3076923076923,73.55555555555556,2,3
9093,100,49,10,1,7,17,26,3,8,26,57,Unknown,990,1,1,0,0,5,2,2,0,594,16,6,15,0.3,0.3,0.1,8,2,391,494,79.1,32,374,11,10,7,93,51,20,4,23,12,8,4,4,25,74,Unknown,990,1,1,0,0,14,4,2,0,599,9,8,8,1.0,1.0,0.9,27,2,394,505,78.0,44,314,20,18,7,78.25,75.11111111111111,73.0,76.0,74.75,74.66666666666667,1,1
9121,106,49,12,5,16,29,20,2,7,18,65,Unknown,990,1,1,0,0,9,3,1,0,603,10,13,10,1.2,1.2,1.2,18,2,391,507,77.1,34,368,14,13,6,109,51,15,4,22,18,17,2,9,21,71,Unknown,990,2,0,0,1,8,2,2,0,630,10,15,16,1.8,1.0,0.6,15,3,409,524,78.1,36,322,22,12,8,0.0,0.0,0.0,0.0,0.0,0.0,1,2
8874,100,57,15,6,19,20,19,2,8,25,80,Unknown,990,0,0,0,0,11,2,2,0,698,6,17,7,0.8,0.8,0.4,14,0,436,591,73.8,41,404,9,15,3,109,43,14,5,16,20,19,3,7,29,98,Unknown,990,2,2,0,0,9,2,4,0,561,12,16,11,1.0,1.0,1.0,16,3,288,447,64.4,27,269,12,6,4,0.0,0.0,0.0,0.0,0.0,0.0,0,2
8908,111,44,14,0,13,18,24,3,4,17,70,Unknown,990,1,1,0,0,8,4,2,0,542,19,14,8,0.5,0.5,0.4,15,2,340,441,77.1,28,310,14,9,3,102,56,22,8,19,12,12,2,3,14,67,Unknown,990,4,3,0,0,15,7,2,0,641,8,12,5,2.4,2.4,1.7,29,8,469,563,83.3,58,326,23,13,11,0.0,0.0,0.0,77.2,77.5,79.66666666666667,1,5
9099,111,25,13,0,6,16,31,1,10,14,80,Unknown,990,0,0,0,0,5,2,1,0,428,13,25,19,0.3,0.3,0.2,9,0,201,300,67.0,15,193,9,12,9,105,75,13,12,21,15,8,4,4,26,105,Unknown,990,2,2,0,0,21,10,1,0,950,7,4,8,2.5,2.5,2.3,40,3,742,877,84.6,78,520,25,16,14,0.0,0.0,0.0,84.0,83.15384615384616,79.75,0,2
8945,101,51,21,1,11,12,21,0,8,14,56,Unknown,990,1,1,0,0,11,3,2,0,629,25,17,14,1.0,1.0,0.8,21,2,418,507,82.4,39,375,24,23,15,90,49,17,5,21,15,12,3,6,24,79,Unknown,990,1,1,0,0,10,1,2,0,579,17,12,9,1.3,1.3,0.9,13,2,374,482,77.6,34,356,20,26,12,0.0,0.0,0.0,0.0,0.0,0.0,1,1
9032,106,29,9,0,13,27,31,0,14,16,68,Unknown,990,2,2,0,0,5,3,2,0,397,15,13,16,0.5,0.5,0.5,9,4,184,284,64.8,11,142,9,9,5,104,71,16,8,25,20,20,0,2,21,49,Unknown,990,1,1,0,0,25,6,3,0,798,8,5,4,2.4,2.4,1.7,45,2,594,693,85.7,57,554,18,14,11,0.0,0.0,0.0,81.0,81.28571428571429,81.5,2,1
9100,97,49,13,2,12,16,17,5,13,20,84,Unknown,990,1,1,0,0,5,3,2,0,651,9,23,14,0.4,0.4,0.3,7,2,425,555,76.6,32,402,16,20,17,104,51,17,4,15,20,10,2,1,22,69,Unknown,990,0,0,0,0,15,3,4,0,675,10,12,12,0.8,0.8,0.7,25,0,446,574,77.7,30,318,18,11,8,0.0,0.0,0.0,78.0,78.5,78.0,1,0
9112,99,59,15,6,22,19,12,2,6,19,88,Unknown,990,4,4,0,0,13,4,4,0,771,17,4,13,1.3,1.3,1.3,24,8,547,669,81.8,43,494,21,26,17,97,41,12,2,9,19,21,1,8,18,50,Unknown,990,3,2,1,1,14,5,2,0,591,22,15,16,2.8,2.1,1.4,22,5,346,462,74.9,14,260,9,19,12,0.0,0.0,0.0,0.0,0.0,0.0,4,3
9043,96,49,10,6,25,22,13,2,8,17,77,Unknown,990,1,0,1,1,13,5,1,0,565,9,6,10,1.8,1.0,0.4,24,2,382,491,77.8,50,291,16,8,7,93,51,12,5,18,17,21,2,7,17,68,Unknown,990,1,1,0,0,17,4,2,0,615,5,8,9,1.4,1.4,1.3,33,2,422,513,82.3,25,316,17,10,5,0.0,0.0,0.0,82.0,82.0,0.0,1,1
9036,93,55,9,5,22,11,18,1,3,21,78,Unknown,990,3,2,0,0,19,6,3,0,680,11,16,16,2.3,2.3,1.0,35,6,444,563,78.9,40,445,19,15,4,97,45,5,4,12,20,15,3,15,15,73,Unknown,990,2,1,0,0,6,2,0,0,571,18,12,17,0.9,0.9,0.9,9,3,344,460,74.8,32,220,15,12,7,82.0,82.0,0.0,0.0,0.0,0.0,3,2
9114,93,43,15,3,19,8,15,1,8,19,47,Unknown,990,3,1,1,1,12,7,3,0,551,22,12,22,1.7,0.9,0.4,23,5,312,417,74.8,29,288,21,25,11,101,57,18,4,17,15,16,1,6,29,63,Unknown,990,3,2,0,0,22,8,2,0,682,22,11,13,1.7,1.7,1.0,35,5,450,561,80.2,60,404,20,29,20,0.0,0.0,0.0,0.0,0.0,0.0,3,3
8853,100,46,10,4,15,15,15,1,6,15,80,Unknown,990,1,1,0,0,6,3,3,0,634,14,22,6,0.3,0.3,0.1,11,2,406,521,77.9,23,410,17,11,5,105,54,13,4,10,14,21,4,7,18,55,Unknown,990,2,0,0,1,14,8,2,0,716,12,16,7,3.0,2.0,1.7,25,2,506,618,81.9,53,503,20,14,11,0.0,0.0,0.0,85.33333333333333,84.27272727272727,84.33333333333333,1,2
9060,95,36,9,1,3,14,34,3,12,15,62,Unknown,990,4,3,0,1,10,5,0,0,482,19,14,13,2.8,2.0,1.9,18,7,263,358,73.5,19,268,11,11,5,102,64,11,13,45,19,5,5,6,23,66,Unknown,990,3,2,0,0,25,8,2,0,745,21,13,8,3.1,3.1,2.0,43,5,521,632,82.4,69,508,38,17,10,0.0,0.0,0.0,83.0,83.0,81.5,4,3
8868,96,43,9,7,24,13,11,2,8,32,87,Unknown,990,4,2,1,1,16,8,0,0,510,24,12,8,2.9,2.1,1.9,28,6,275,403,68.2,34,243,9,12,4,90,57,16,3,14,26,17,2,6,20,79,Unknown,990,1,0,0,0,9,3,0,0,654,19,11,16,1.9,1.9,0.9,17,2,432,534,80.9,48,408,12,15,8,0.0,0.0,0.0,0.0,0.0,0.0,4,1
9001,104,54,13,8,22,16,15,6,8,22,77,Unknown,990,0,0,0,0,14,2,3,0,699,14,4,14,0.6,0.6,0.2,20,0,477,595,80.2,58,382,15,25,14,89,46,9,4,11,15,14,5,11,22,77,Unknown,990,1,1,0,0,9,5,2,0,635,22,14,12,0.6,0.6,0.5,14,2,407,517,78.7,33,326,20,9,6,78.5,81.5,80.125,83.75,85.45454545454545,81.6,0,1
8943,100,47,4,4,18,12,14,0,7,21,55,Unknown,990,0,0,0,0,12,4,0,0,617,12,10,9,0.7,0.7,0.6,20,0,422,520,81.2,30,373,19,5,4,96,53,20,1,16,16,17,0,7,19,62,Unknown,990,0,0,0,0,9,2,2,0,689,12,17,7,0.9,0.9,0.2,12,0,488,583,83.7,42,466,11,11,6,0.0,0.0,0.0,0.0,0.0,0.0,0,0
8926,99,59,16,4,20,19,12,6,8,21,74,Unknown,990,1,1,0,0,11,4,1,0,715,21,17,8,0.9,0.9,0.8,18,2,487,609,80.0,25,421,23,18,14,104,41,10,1,14,18,20,0,9,22,78,Unknown,990,1,1,0,0,7,2,3,0,524,12,13,10,1.0,1.0,0.7,12,2,293,419,69.9,25,197,11,15,8,78.75,79.5625,79.0,0.0,79.0,79.77777777777777,1,1
9087,91,40,18,3,14,15,14,1,7,22,84,Unknown,990,2,1,0,0,15,7,5,0,566,20,12,12,2.0,2.0,1.2,29,3,316,446,70.9,38,304,15,17,8,97,60,11,7,19,22,19,2,4,27,67,Unknown,990,3,1,1,1,20,10,3,0,778,18,13,12,3.3,2.5,1.9,35,4,539,661,81.5,49,388,15,19,14,73.33333333333333,73.6,73.5,0.0,0.0,0.0,2,3
8958,90,48,10,3,12,9,17,6,9,24,79,Unknown,990,0,0,0,0,9,4,1,0,603,19,17,9,0.8,0.8,0.5,15,0,368,483,76.2,31,321,9,12,10,104,52,8,4,11,14,16,1,7,24,52,Unknown,990,3,3,0,0,14,6,1,0,637,14,13,7,0.9,0.9,0.8,25,4,410,529,77.5,40,301,12,5,3,0.0,0.0,0.0,0.0,0.0,0.0,0,3
9115,111,31,5,0,9,18,38,3,5,18,82,Unknown,990,0,0,0,0,0,0,0,0,489,21,20,8,0.0,0.0,0.0,0,0,239,365,65.5,23,261,8,3,0,99,69,10,10,39,12,7,0,2,32,86,Unknown,990,2,1,0,0,8,4,1,0,911,13,7,9,1.2,1.2,1.1,14,3,666,817,81.5,53,473,25,19,9,0.0,0.0,0.0,0.0,0.0,0.0,1,2
8927,97,63,11,7,18,24,21,4,7,29,67,Unknown,990,1,1,0,0,14,6,1,0,788,12,15,10,1.8,1.8,1.4,23,2,568,688,82.6,53,467,14,22,11,109,37,16,5,20,11,23,0,8,16,77,Unknown,990,1,1,0,0,14,2,2,0,525,20,12,18,0.8,0.8,0.5,23,1,290,410,70.7,34,202,8,8,5,0.0,0.0,0.0,81.0,81.0,0.0,1,1
9031,89,66,13,6,26,11,8,2,5,17,67,Unknown,990,4,2,1,1,21,8,3,0,720,17,16,10,3.6,2.8,2.3,40,6,511,615,83.1,69,448,20,12,11,90,34,19,1,13,11,26,6,11,21,80,Unknown,990,3,3,0,0,10,5,3,0,441,10,19,23,1.1,1.1,0.9,12,6,229,319,71.8,15,210,8,13,6,87.33333333333333,82.77777777777777,82.2,77.75,76.81818181818181,76.0,4,3
8952,97,68,10,4,16,14,9,6,6,25,70,Unknown,990,1,1,0,0,12,4,1,0,779,10,17,8,0.9,0.9,0.8,24,2,561,689,81.4,44,477,18,15,12,91,32,16,4,12,18,20,2,7,20,91,Unknown,990,2,1,0,0,8,6,1,0,422,9,14,9,0.6,0.6,0.2,10,4,189,318,59.4,17,179,8,10,3,0.0,0.0,0.0,0.0,0.0,0.0,1,2
8912,90,66,16,7,42,14,5,2,3,27,68,Unknown,990,1,1,0,1,17,9,2,0,686,5,7,6,2.3,1.5,1.2,33,2,470,600,78.3,66,421,33,27,16,100,34,12,1,7,29,36,0,8,20,65,Unknown,990,4,2,1,1,6,4,3,0,447,21,15,14,1.5,0.8,0.7,12,6,205,314,65.3,19,197,7,6,4,78.33333333333333,77.85714285714286,0.0,78.0,76.5,76.0,1,4
8925,103,21,7,3,7,11,56,3,11,11,51,Unknown,990,2,2,0,0,6,4,3,0,375,21,18,13,1.2,1.2,1.1,9,3,150,232,64.7,15,150,12,14,6,105,79,8,11,39,9,9,0,5,28,61,Unknown,990,0,0,0,0,18,6,4,0,976,12,9,8,1.8,1.8,1.6,32,0,786,888,88.5,72,678,27,21,17,78.0,0.0,0.0,84.5,84.07692307692308,82.25,2,0
9128,97,56,8,5,14,11,22,1,7,14,55,Unknown,990,4,2,0,0,18,9,2,0,705,21,6,20,3.1,3.1,1.8,32,5,481,584,82.4,36,385,18,16,14,95,44,14,4,23,14,15,1,7,21,56,Unknown,990,1,1,0,0,13,2,3,0,556,11,9,11,0.9,0.9,0.7,20,1,349,456,76.5,34,340,13,22,11,0.0,0.0,0.0,0.0,0.0,0.0,4,1
8863,104,64,11,8,27,26,1,4,2,25,69,Unknown,990,0,0,0,0,18,6,1,0,817,14,4,8,2.1,2.1,1.6,33,0,600,728,82.4,90,460,24,10,3,106,36,8,2,5,12,27,4,11,18,90,Unknown,990,0,0,0,0,4,1,0,0,530,17,13,10,0.4,0.4,0.3,4,0,299,415,72.0,14,290,7,13,9,0.0,82.5,81.0,0.0,0.0,0.0,0,0
9059,111,41,5,10,15,27,23,1,9,29,86,Unknown,990,1,0,0,0,19,6,1,0,543,12,3,5,2.0,2.0,1.1,29,2,308,437,70.5,29,270,13,20,9,93,59,8,4,25,20,31,0,8,21,74,Unknown,990,1,1,0,0,7,3,2,0,741,17,12,14,1.6,1.6,1.6,14,2,512,620,82.6,58,509,23,13,7,0.0,0.0,0.0,82.0,82.0,0.0,1,1
8931,93,29,15,3,15,14,37,1,17,20,68,Unknown,990,4,2,1,1,16,7,3,0,435,21,22,13,2.6,1.8,1.4,27,5,180,285,63.2,26,164,13,19,10,89,71,10,6,30,22,10,5,6,20,72,Unknown,990,1,1,0,0,16,3,2,0,806,14,11,12,1.4,1.4,1.4,28,2,568,689,82.4,69,549,32,10,4,80.5,79.5,80.0,88.0,82.6,81.75,4,1
8838,96,39,12,5,20,17,17,1,8,13,84,Unknown,990,2,1,1,1,21,6,1,0,525,17,19,12,3.6,2.9,1.8,36,3,296,406,72.9,30,287,16,13,9,97,61,19,5,16,13,20,1,12,23,64,Unknown,990,2,2,0,0,12,4,2,0,740,9,10,7,1.5,1.5,1.2,21,4,512,625,81.9,38,368,27,16,9,0.0,0.0,0.0,0.0,0.0,0.0,2,2
9015,92,48,16,6,16,17,23,5,8,25,74,Unknown,990,2,2,0,0,8,3,2,0,692,30,15,11,1.4,1.4,1.4,14,3,406,533,76.2,45,382,14,20,6,89,52,9,5,19,15,13,0,9,25,65,Unknown,990,3,3,0,0,14,8,1,0,719,24,14,11,2.0,2.0,1.4,25,6,451,586,77.0,53,434,19,29,18,0.0,0.0,0.0,86.5,87.0,84.16666666666667,2,3
9097,103,50,12,4,14,13,7,2,10,24,79,Unknown,990,3,2,0,0,13,6,5,0,623,8,18,8,1.9,1.9,1.6,24,5,424,532,79.7,34,341,12,12,7,91,50,10,1,14,11,11,3,9,25,78,Unknown,990,1,1,0,0,9,4,1,0,635,24,13,12,1.0,1.0,0.8,13,2,428,538,79.6,26,399,14,10,8,74.0,73.45454545454545,74.33333333333333,73.5,73.66666666666667,73.5,3,1
9098,106,38,12,5,21,12,16,1,11,24,84,Unknown,990,1,1,0,0,9,2,1,0,524,19,16,7,0.5,0.5,0.4,16,1,298,418,71.3,23,203,9,16,12,89,62,13,1,12,18,19,1,5,19,56,Unknown,990,2,1,1,1,5,3,2,0,795,15,15,8,1.1,0.3,0.2,11,3,578,680,85.0,61,445,21,12,6,76.0,73.0,71.66666666666667,85.0,83.0,82.33333333333333,1,2
8966,109,46,13,3,17,28,27,9,6,17,83,Unknown,990,1,0,1,1,4,0,0,0,617,12,10,13,1.0,0.2,0.2,10,2,381,514,74.1,27,331,12,3,2,93,54,12,4,16,22,24,2,2,28,81,Unknown,990,0,0,0,0,14,2,2,0,705,4,10,11,1.3,1.3,1.0,27,0,471,605,77.9,51,319,9,10,6,0.0,0.0,0.0,0.0,0.0,0.0,1,1
9023,109,50,13,4,20,18,21,2,6,21,89,Unknown,990,4,3,0,0,11,7,1,0,659,22,20,9,2.5,2.5,1.5,20,6,415,533,77.9,31,418,10,14,5,91,50,11,2,14,18,16,1,5,29,64,Unknown,990,0,0,0,0,5,0,4,0,631,17,15,9,0.3,0.3,0.3,6,0,402,529,76.0,37,360,13,18,12,75.66666666666667,74.25,73.0,74.33333333333333,74.2,73.5,4,0
8992,95,30,8,2,10,10,26,7,13,12,57,Unknown,990,0,0,0,0,4,1,1,0,442,14,6,12,0.2,0.2,0.1,7,0,248,334,74.3,23,243,8,13,9,97,70,8,7,18,9,11,2,3,30,66,Unknown,990,2,1,0,0,21,7,2,0,869,10,3,8,2.4,2.4,2.0,37,3,690,783,88.1,53,594,27,15,12,0.0,77.0,78.0,0.0,0.0,0.0,0,3
8875,90,62,11,9,29,13,14,6,4,15,77,Unknown,990,3,2,0,0,21,9,2,0,610,11,7,10,2.1,2.1,1.7,35,5,413,509,81.1,41,319,21,24,17,95,38,18,5,15,13,31,1,7,15,49,Unknown,990,0,0,0,0,11,4,2,0,436,15,8,13,0.8,0.8,0.7,19,0,229,311,73.6,28,176,15,7,3,0.0,0.0,0.0,0.0,0.0,0.0,3,0
8988,89,43,10,1,10,3,15,1,6,15,77,Unknown,911,4,3,0,0,15,7,1,1,600,16,13,18,2.4,2.4,2.0,26,6,371,482,77.0,42,275,27,19,12,101,57,12,3,20,12,9,2,7,12,40,Unknown,990,0,0,0,0,12,4,2,0,748,12,12,9,1.1,1.1,0.9,19,0,538,647,83.2,66,569,24,22,17,85.4,84.41666666666667,81.0909090909091,77.0,77.0,0.0,4,0
9124,104,58,14,6,14,25,23,3,6,20,60,Unknown,990,2,2,0,1,14,5,2,0,724,19,11,15,2.5,1.7,1.7,29,4,494,608,81.3,50,425,17,19,8,111,42,15,7,17,20,15,1,5,22,93,Unknown,990,1,0,0,0,14,3,2,0,545,19,10,8,1.7,1.7,0.9,21,1,311,447,69.6,23,337,5,20,8,0.0,0.0,0.0,0.0,0.0,0.0,2,1
