"League","Match_Date","Matchweek","Home_Team","Home_Formation","Home_Possession","Home_Success_Pass","Home_Pass","Home_Passing_Accuracy","Home_Fouls","Home_Corners","Home_Crosses","Home_Touches","Home_Tackles","Home_Interceptions","Home_Aerials_Won","Home_Clearances","Home_Offsides","Home_Goal_Kicks","Home_Throw_Ins","Home_Long_Balls","Home_Yellow_Cards","Home_Red_Cards","Away_Team","Away_Formation","Away_Possession","Away_Success_Pass","Away_Pass","Away_Passing_Accuracy","Away_Fouls","Away_Corners","Away_Crosses","Away_Touches","Away_Tackles","Away_Interceptions","Away_Aerials_Won","Away_Clearances","Away_Offsides","Away_Goal_Kicks","Away_Throw_Ins","Away_Long_Balls","Away_Yellow_Cards","Away_Red_Cards","Game_URL"
"Fußball-Bundesliga","2018-01-21","Fußball-Bundesliga (Matchweek 19)","Bayern Munich","4-1-4-1",64,619,722,86,8,4,29,811,11,13,19,14,5,5,20,104,"0","0","Werder Bremen","4-2-3-1",36,297,401,74,19,7,17,505,18,11,15,33,2,8,14,74,"2","0","https://fbref.com/en/matches/42f65c02/Bayern-Munich-Werder-Bremen-January-21-2018-Bundesliga"
"Fußball-Bundesliga","2017-10-14","Fußball-Bundesliga (Matchweek 8)","Hannover 96","4-3-3",52,287,412,70,17,6,13,503,17,11,28,22,3,11,21,76,"3","0","Eintracht Frankfurt","3-4-3",48,254,374,68,19,6,17,481,18,14,21,21,4,8,25,86,"3","0","https://fbref.com/en/matches/8896204e/Hannover-96-Eintracht-Frankfurt-October-14-2017-Bundesliga"
"Fußball-Bundesliga","2018-02-24","Fußball-Bundesliga (Matchweek 24)","Werder Bremen","4-1-4-1",64,468,598,78,16,11,28,716,17,11,25,31,3,6,27,90,"1","0","Hamburger SV","4-3-3",36,203,342,59,15,2,18,455,24,9,30,37,4,5,27,81,"1","0","https://fbref.com/en/matches/d60846c2/Werder-Bremen-Hamburger-SV-February-24-2018-Bundesliga"
"Fußball-Bundesliga","2018-01-27","Fußball-Bundesliga (Matchweek 20)","Köln","4-4-2",53,389,516,75,12,6,14,623,8,18,22,21,1,8,21,86,"3","0","Augsburg","3-4-3",47,328,450,73,16,6,31,556,18,14,23,43,0,8,13,74,"3","0","https://fbref.com/en/matches/b0ce1c71/Koln-Augsburg-January-27-2018-Bundesliga"
"Fußball-Bundesliga","2017-09-09","Fußball-Bundesliga (Matchweek 3)","Mainz 05","3-4-3",37,228,346,66,16,1,10,461,23,19,16,19,0,7,26,73,"2","0","Bayer Leverkusen","3-4-3",63,463,596,78,15,3,16,699,23,14,14,18,1,9,31,71,"2","0","https://fbref.com/en/matches/57753c8c/Mainz-05-Bayer-Leverkusen-September-9-2017-Bundesliga"
"Fußball-Bundesliga","2017-11-25","Fußball-Bundesliga (Matchweek 13)","Freiburg","3-1-4-2",46,326,443,74,15,2,7,568,25,17,21,20,1,11,14,75,"3","0","Mainz 05","4-3-3",54,388,526,74,18,5,20,628,20,8,29,11,2,11,27,105,"2","0","https://fbref.com/en/matches/f8a05ecc/Freiburg-Mainz-05-November-25-2017-Bundesliga"
"Fußball-Bundesliga","2017-11-04","Fußball-Bundesliga (Matchweek 11)","Freiburg","3-4-3",52,411,532,77,14,6,19,628,24,14,18,16,0,9,29,103,"1","0","Schalke 04","3-1-4-2",48,400,497,80,12,1,14,631,18,16,23,32,0,9,27,79,"1","0","https://fbref.com/en/matches/a37a6004/Freiburg-Schalke-04-November-4-2017-Bundesliga"
"Fußball-Bundesliga","2018-04-22","Fußball-Bundesliga (Matchweek 31)","Köln","3-4-3",58,452,567,80,9,5,25,674,23,6,13,25,2,11,15,75,"0","0","Schalke 04","3-4-1-2",42,297,407,73,23,7,25,524,16,8,18,26,2,6,19,79,"0","0","https://fbref.com/en/matches/bfb4ca6c/Koln-Schalke-04-April-22-2018-Bundesliga"
"Fußball-Bundesliga","2017-10-28","Fußball-Bundesliga (Matchweek 10)","Bayer Leverkusen","4-2-3-1",68,555,664,84,16,8,28,790,16,6,22,34,1,7,31,71,"3","0","Köln","4-4-2",32,183,306,60,13,10,18,437,24,17,29,35,0,11,15,92,"2","0","https://fbref.com/en/matches/af53eee8/Bayer-Leverkusen-Koln-October-28-2017-Bundesliga"
"Fußball-Bundesliga","2018-09-26","Fußball-Bundesliga (Matchweek 5)","Mönchengladbach","4-3-3",55,411,513,80,7,9,15,634,18,10,20,25,6,9,21,77,"0","0","Eintracht Frankfurt","4-2-3-1",45,310,420,74,11,6,20,529,17,13,23,17,4,8,20,82,"0","0","https://fbref.com/en/matches/3adcdef9/Monchengladbach-Eintracht-Frankfurt-September-26-2018-Bundesliga"
"Fußball-Bundesliga","2018-12-08","Fußball-Bundesliga (Matchweek 14)","Hertha BSC","4-2-3-1",39,230,334,69,18,5,18,467,15,18,21,35,5,11,12,80,"1","0","Eintracht Frankfurt","3-4-1-2",61,384,518,74,14,9,38,617,12,10,22,13,3,4,21,77,"0","0","https://fbref.com/en/matches/fad459ce/Hertha-BSC-Eintracht-Frankfurt-December-8-2018-Bundesliga"
"Fußball-Bundesliga","2018-09-15","Fußball-Bundesliga (Matchweek 3)","Mönchengladbach","4-3-3",50,367,488,75,5,6,11,621,19,18,15,31,1,9,24,82,"0","0","Schalke 04","3-4-1-2",50,351,482,73,13,6,21,589,19,12,31,19,4,8,25,80,"4","0","https://fbref.com/en/matches/4edf61e8/Monchengladbach-Schalke-04-September-15-2018-Bundesliga"
"Fußball-Bundesliga","2019-03-16","Fußball-Bundesliga (Matchweek 26)","Wolfsburg","4-3-3",59,482,596,81,16,7,25,699,12,10,9,9,3,10,19,68,"1","0","Düsseldorf","4-1-4-1",41,322,410,79,9,5,19,541,19,15,16,25,1,8,16,70,"1","0","https://fbref.com/en/matches/95629df9/Wolfsburg-Dusseldorf-March-16-2019-Bundesliga"
"Fußball-Bundesliga","2019-04-26","Fußball-Bundesliga (Matchweek 31)","Augsburg","4-3-3",27,227,333,68,11,3,14,429,18,15,8,16,2,5,22,66,"1","0","Bayer Leverkusen","4-3-3",73,816,915,89,8,3,13,1025,13,13,13,14,5,6,19,62,"0","0","https://fbref.com/en/matches/e3c5739e/Augsburg-Bayer-Leverkusen-April-26-2019-Bundesliga"
"Fußball-Bundesliga","2019-02-24","Fußball-Bundesliga (Matchweek 23)","Dortmund","4-2-3-1",34,299,406,74,10,3,16,524,26,14,10,23,1,10,24,58,"1","0","Bayer Leverkusen","4-3-3",66,680,785,87,9,8,23,895,13,11,13,13,2,5,29,61,"2","0","https://fbref.com/en/matches/43a71ff7/Dortmund-Bayer-Leverkusen-February-24-2019-Bundesliga"
"Fußball-Bundesliga","2018-10-05","Fußball-Bundesliga (Matchweek 7)","Werder Bremen","4-3-3",48,347,477,73,15,7,22,596,12,13,24,39,0,9,16,84,"1","0","Wolfsburg","4-1-4-1",52,351,509,69,12,5,28,599,10,8,19,17,2,6,26,97,"2","0","https://fbref.com/en/matches/7f5680df/Werder-Bremen-Wolfsburg-October-5-2018-Bundesliga"
"Fußball-Bundesliga","2018-10-26","Fußball-Bundesliga (Matchweek 9)","Freiburg","4-4-2",41,362,451,80,9,3,9,564,14,9,10,32,0,9,12,73,"1","0","Mönchengladbach","4-3-3",59,553,654,85,12,10,30,739,15,7,16,13,1,3,25,68,"1","0","https://fbref.com/en/matches/8a1ab771/Freiburg-Monchengladbach-October-26-2018-Bundesliga"
"Fußball-Bundesliga","2018-11-24","Fußball-Bundesliga (Matchweek 12)","Bayern Munich","4-1-4-1",78,819,934,88,5,9,23,1033,14,12,14,13,2,4,18,67,"0","0","Düsseldorf","4-5-1",22,175,266,66,7,2,9,391,11,14,12,38,1,17,14,72,"1","0","https://fbref.com/en/matches/e3cafb23/Bayern-Munich-Dusseldorf-November-24-2018-Bundesliga"
"Fußball-Bundesliga","2018-12-15","Fußball-Bundesliga (Matchweek 15)","Düsseldorf","4-4-2",37,288,388,74,13,4,16,508,15,16,23,30,1,6,20,81,"2","0","Freiburg","4-2-3-1",63,543,658,83,10,1,13,759,11,10,23,15,0,10,22,76,"1","0","https://fbref.com/en/matches/91f67156/Dusseldorf-Freiburg-December-15-2018-Bundesliga"
"Fußball-Bundesliga","2019-04-07","Fußball-Bundesliga (Matchweek 28)","Augsburg","5-4-1",42,330,438,75,11,4,26,536,19,13,15,20,3,5,22,69,"1","0","Hoffenheim","4-2-2-2",58,509,604,84,10,3,18,714,17,13,11,21,3,11,27,64,"1","0","https://fbref.com/en/matches/a07e1c23/Augsburg-Hoffenheim-April-7-2019-Bundesliga"
"Fußball-Bundesliga","2018-09-30","Fußball-Bundesliga (Matchweek 6)","Eintracht Frankfurt","3-1-4-2",42,246,375,66,16,3,15,492,15,13,35,26,1,5,37,91,"1","0","Hannover 96","5-4-1",58,376,513,73,12,4,18,630,22,14,24,21,3,9,20,75,"2","0","https://fbref.com/en/matches/6c561d38/Eintracht-Frankfurt-Hannover-96-September-30-2018-Bundesliga"
"Fußball-Bundesliga","2019-02-10","Fußball-Bundesliga (Matchweek 21)","Düsseldorf","3-5-2",43,295,422,70,20,5,16,527,16,17,27,14,2,12,19,80,"3","0","Stuttgart","4-4-2",57,426,552,77,8,4,21,662,13,19,21,21,2,9,24,72,"4","1","https://fbref.com/en/matches/8c87e772/Dusseldorf-Stuttgart-February-10-2019-Bundesliga"
"Fußball-Bundesliga","2019-01-20","Fußball-Bundesliga (Matchweek 18)","Nürnberg","4-1-4-1",44,336,461,73,13,4,18,556,8,13,30,17,0,4,21,77,"2","0","Hertha BSC","5-3-2",56,461,576,80,9,4,14,682,12,7,25,31,0,9,14,74,"1","0","https://fbref.com/en/matches/5270b553/Nurnberg-Hertha-BSC-January-20-2019-Bundesliga"
"Fußball-Bundesliga","2018-09-02","Fußball-Bundesliga (Matchweek 2)","Schalke 04","4-3-3",57,374,501,75,18,9,26,578,11,9,28,5,1,6,21,78,"1","1","Hertha BSC","3-4-3",43,260,373,70,17,0,6,488,20,14,20,28,2,15,19,80,"1","0","https://fbref.com/en/matches/bd1b09d2/Schalke-04-Hertha-BSC-September-2-2018-Bundesliga"
"Fußball-Bundesliga","2018-11-10","Fußball-Bundesliga (Matchweek 11)","Dortmund","4-2-3-1",42,391,491,80,4,0,7,630,21,8,26,42,1,7,16,73,"3","0","Bayern Munich","4-2-3-1",58,547,669,82,8,6,24,774,20,8,12,8,5,10,35,95,"3","0","https://fbref.com/en/matches/80e16d9f/Der-Klassiker-Dortmund-Bayern-Munich-November-10-2018-Bundesliga"
"Fußball-Bundesliga","2018-08-31","Fußball-Bundesliga (Matchweek 2)","Hannover 96","3-4-1-2",56,496,633,78,12,4,21,738,21,11,22,15,2,8,24,97,"0","0","Dortmund","4-3-3",44,372,497,75,5,1,10,619,20,13,28,23,4,7,24,66,"0","0","https://fbref.com/en/matches/00328c4a/Hannover-96-Dortmund-August-31-2018-Bundesliga"
"Fußball-Bundesliga","2019-02-23","Fußball-Bundesliga (Matchweek 23)","Düsseldorf","4-4-1-1",75,610,720,85,14,7,46,810,12,6,29,7,2,4,24,95,"3","0","Nürnberg","4-5-1",25,155,246,63,10,3,7,377,17,9,16,50,1,9,13,63,"4","1","https://fbref.com/en/matches/7b135379/Dusseldorf-Nurnberg-February-23-2019-Bundesliga"
"Fußball-Bundesliga","2018-09-29","Fußball-Bundesliga (Matchweek 6)","Nürnberg","4-3-1-2",39,284,375,76,10,4,14,471,14,12,12,17,2,11,20,63,"0","0","Düsseldorf","4-1-4-1",61,481,583,83,9,4,17,672,18,8,20,16,1,2,18,72,"2","0","https://fbref.com/en/matches/cfba1277/Nurnberg-Dusseldorf-September-29-2018-Bundesliga"
"Fußball-Bundesliga","2019-03-30","Fußball-Bundesliga (Matchweek 27)","Dortmund","4-2-3-1",53,421,513,82,11,5,12,622,14,11,15,22,1,9,20,55,"0","0","Wolfsburg","4-1-4-1",47,359,461,78,13,4,23,558,14,8,16,16,2,8,24,74,"3","0","https://fbref.com/en/matches/a9d723fb/Dortmund-Wolfsburg-March-30-2019-Bundesliga"
"Fußball-Bundesliga","2018-11-03","Fußball-Bundesliga (Matchweek 10)","Bayern Munich","4-1-4-1",71,674,782,86,9,14,30,891,15,8,13,16,1,6,22,76,"1","0","Freiburg","4-4-2",29,224,314,71,11,2,12,437,17,15,10,39,2,12,15,68,"1","0","https://fbref.com/en/matches/408f6dc6/Bayern-Munich-Freiburg-November-3-2018-Bundesliga"
"Fußball-Bundesliga","2018-09-15","Fußball-Bundesliga (Matchweek 3)","RB Leipzig","4-1-3-2",33,213,316,67,12,4,16,457,18,12,26,33,3,7,22,58,"4","0","Hannover 96","3-4-3",67,519,641,81,14,12,25,735,10,15,13,11,2,7,27,96,"4","0","https://fbref.com/en/matches/2ea0f5ef/RB-Leipzig-Hannover-96-September-15-2018-Bundesliga"
"Fußball-Bundesliga","2018-10-28","Fußball-Bundesliga (Matchweek 9)","RB Leipzig","4-1-2-1-2",67,507,670,76,12,7,17,778,19,14,20,14,4,9,30,66,"3","0","Schalke 04","3-5-2",33,181,325,56,15,4,12,463,22,19,14,25,4,5,26,102,"2","0","https://fbref.com/en/matches/95e78da6/RB-Leipzig-Schalke-04-October-28-2018-Bundesliga"
"Fußball-Bundesliga","2018-09-28","Fußball-Bundesliga (Matchweek 6)","Hertha BSC","4-2-3-1",31,221,310,71,14,1,8,460,15,12,15,49,2,17,16,61,"3","0","Bayern Munich","4-1-4-1",69,564,683,83,14,14,29,789,16,4,16,13,2,3,18,74,"1","0","https://fbref.com/en/matches/3777a8b5/Hertha-BSC-Bayern-Munich-September-28-2018-Bundesliga"
"Fußball-Bundesliga","2018-12-21","Fußball-Bundesliga (Matchweek 17)","Dortmund","4-2-3-1",54,652,724,90,5,4,11,820,18,9,7,15,2,7,17,55,"0","0","Mönchengladbach","4-3-3",46,545,620,88,12,2,10,713,12,11,2,22,3,7,18,75,"1","0","https://fbref.com/en/matches/46a281bb/Dortmund-Monchengladbach-December-21-2018-Bundesliga"
"Fußball-Bundesliga","2019-04-28","Fußball-Bundesliga (Matchweek 31)","Nürnberg","4-4-2",34,232,341,68,12,5,10,449,16,7,25,35,1,18,16,79,"1","0","Bayern Munich","4-2-3-1",66,564,671,84,10,5,33,770,7,7,29,11,0,3,19,75,"2","0","https://fbref.com/en/matches/68f552be/Nurnberg-Bayern-Munich-April-28-2019-Bundesliga"
"Fußball-Bundesliga","2018-12-02","Fußball-Bundesliga (Matchweek 13)","Eintracht Frankfurt","3-4-1-2",55,280,441,63,11,9,35,543,11,11,33,10,2,5,37,91,"3","0","Wolfsburg","4-3-1-2",45,223,363,61,10,3,9,509,15,12,25,45,4,11,20,98,"7","0","https://fbref.com/en/matches/96db73f0/Eintracht-Frankfurt-Wolfsburg-December-2-2018-Bundesliga"
"Fußball-Bundesliga","2019-02-03","Fußball-Bundesliga (Matchweek 20)","Stuttgart","4-4-2",69,544,677,80,9,7,35,789,16,7,32,24,1,6,22,85,"6","1","Freiburg","3-4-3",31,206,306,67,10,8,16,451,17,15,24,45,1,15,11,75,"0","0","https://fbref.com/en/matches/78ddf538/Stuttgart-Freiburg-February-3-2019-Bundesliga"
"Fußball-Bundesliga","2019-03-02","Fußball-Bundesliga (Matchweek 24)","Hertha BSC","3-4-1-2",60,482,616,78,13,4,16,739,17,16,33,28,0,12,26,96,"0","0","Mainz 05","4-3-1-2",40,271,415,65,10,1,10,526,16,14,25,20,2,7,26,69,"2","0","https://fbref.com/en/matches/aeb9b25e/Hertha-BSC-Mainz-05-March-2-2019-Bundesliga"
"Fußball-Bundesliga","2018-09-23","Fußball-Bundesliga (Matchweek 4)","Bayer Leverkusen","4-2-3-1",51,414,525,79,12,7,26,657,26,7,19,39,4,7,16,84,"2","0","Mainz 05","4-3-3",49,400,504,79,13,4,23,617,16,11,23,15,1,8,24,90,"2","0","https://fbref.com/en/matches/bfec2515/Bayer-Leverkusen-Mainz-05-September-23-2018-Bundesliga"
"Fußball-Bundesliga","2019-05-11","Fußball-Bundesliga (Matchweek 33)","Bayer Leverkusen","4-3-3",74,736,842,87,10,4,17,963,15,10,14,13,0,2,23,59,"2","0","Schalke 04","3-1-4-2",26,197,296,67,12,4,7,432,20,15,21,35,4,16,19,65,"1","0","https://fbref.com/en/matches/48fa50ac/Bayer-Leverkusen-Schalke-04-May-11-2019-Bundesliga"
"Fußball-Bundesliga","2018-12-08","Fußball-Bundesliga (Matchweek 14)","Wolfsburg","4-3-3",52,426,530,80,9,6,21,649,17,15,9,24,1,4,20,72,"1","0","Hoffenheim","4-1-4-1",48,390,485,80,10,4,14,609,20,17,13,20,0,8,22,51,"2","0","https://fbref.com/en/matches/7a7eb137/Wolfsburg-Hoffenheim-December-8-2018-Bundesliga"
"Fußball-Bundesliga","2019-01-26","Fußball-Bundesliga (Matchweek 19)","Wolfsburg","4-1-2-1-2",46,311,423,74,10,5,19,538,19,16,16,17,6,8,10,82,"5","0","Bayer Leverkusen","4-3-3",54,408,506,81,13,6,16,623,11,10,7,16,0,7,26,54,"3","0","https://fbref.com/en/matches/120a6b63/Wolfsburg-Bayer-Leverkusen-January-26-2019-Bundesliga"
"Fußball-Bundesliga","2019-05-05","Fußball-Bundesliga (Matchweek 32)","Freiburg","3-1-4-2",39,288,393,73,12,5,18,489,14,4,17,14,1,15,16,64,"3","1","Düsseldorf","4-4-2",61,519,606,86,11,4,18,723,12,9,22,27,1,4,19,93,"3","0","https://fbref.com/en/matches/576fdefd/Freiburg-Dusseldorf-May-5-2019-Bundesliga"
"Fußball-Bundesliga","2018-09-26","Fußball-Bundesliga (Matchweek 5)","Dortmund","4-2-3-1",72,829,903,92,6,4,15,998,6,13,4,16,1,1,20,49,"0","0","Nürnberg","5-3-2",28,269,351,77,10,5,10,444,17,11,3,16,4,6,15,40,"2","0","https://fbref.com/en/matches/77d6900c/Dortmund-Nurnberg-September-26-2018-Bundesliga"
"Fußball-Bundesliga","2019-02-09","Fußball-Bundesliga (Matchweek 21)","Bayern Munich","4-3-3",69,643,730,88,11,7,17,830,14,8,13,12,0,1,20,57,"1","0","Schalke 04","4-2-3-1",31,251,326,77,11,2,10,447,22,12,10,26,2,12,12,67,"2","0","https://fbref.com/en/matches/2d460aea/Bayern-Munich-Schalke-04-February-9-2019-Bundesliga"
"Fußball-Bundesliga","2019-03-03","Fußball-Bundesliga (Matchweek 24)","Stuttgart","5-4-1",51,353,492,72,15,7,17,600,22,7,26,18,0,4,25,85,"2","0","Hannover 96","3-4-1-2",49,344,479,72,17,0,9,570,8,10,25,17,4,8,21,72,"2","0","https://fbref.com/en/matches/b9c824d9/Stuttgart-Hannover-96-March-3-2019-Bundesliga"
"Fußball-Bundesliga","2019-03-09","Fußball-Bundesliga (Matchweek 25)","Mainz 05","4-4-2",46,414,521,79,12,2,20,621,11,7,11,17,2,7,30,85,"2","0","Mönchengladbach","4-3-3",54,515,623,83,5,6,14,723,9,12,12,23,0,12,15,94,"0","0","https://fbref.com/en/matches/0c2a6390/Mainz-05-Monchengladbach-March-9-2019-Bundesliga"
"Fußball-Bundesliga","2018-11-24","Fußball-Bundesliga (Matchweek 12)","Schalke 04","3-1-4-2",55,448,535,84,7,7,16,655,19,10,12,15,2,6,20,61,"1","0","Nürnberg","4-3-1-2",45,341,429,79,15,2,8,540,18,16,10,23,1,11,15,55,"3","1","https://fbref.com/en/matches/2c7e942c/Schalke-04-Nurnberg-November-24-2018-Bundesliga"
"Fußball-Bundesliga","2019-02-09","Fußball-Bundesliga (Matchweek 21)","Freiburg","4-2-2-2",50,359,491,73,16,9,25,590,11,5,23,31,2,8,22,105,"3","0","Wolfsburg","4-3-3",50,370,492,75,11,2,20,589,13,4,27,28,3,4,19,89,"2","0","https://fbref.com/en/matches/4e00c6fa/Freiburg-Wolfsburg-February-9-2019-Bundesliga"
"Fußball-Bundesliga","2018-11-09","Fußball-Bundesliga (Matchweek 11)","Hannover 96","4-2-3-1",31,177,267,66,16,3,13,413,16,14,13,40,1,12,23,67,"4","0","Wolfsburg","4-3-3",69,468,587,80,10,5,25,688,18,7,17,14,0,9,25,99,"2","0","https://fbref.com/en/matches/0909b53d/Hannover-96-Wolfsburg-November-9-2018-Bundesliga"
"Fußball-Bundesliga","2019-05-11","Fußball-Bundesliga (Matchweek 33)","Augsburg","4-1-4-1",39,305,403,76,12,1,4,520,16,8,12,38,3,9,18,61,"0","0","Hertha BSC","4-2-3-1",61,518,623,83,6,9,31,716,11,11,18,3,0,3,26,68,"1","0","https://fbref.com/en/matches/cd823be3/Augsburg-Hertha-BSC-May-11-2019-Bundesliga"
"Fußball-Bundesliga","2018-09-23","Fußball-Bundesliga (Matchweek 4)","Eintracht Frankfurt","3-4-1-2",47,277,438,63,16,4,16,542,20,12,25,14,5,9,30,103,"1","0","RB Leipzig","4-2-2-2",53,365,501,73,9,2,14,633,17,18,28,22,5,6,28,70,"1","0","https://fbref.com/en/matches/5bc9ec11/Eintracht-Frankfurt-RB-Leipzig-September-23-2018-Bundesliga"
"Fußball-Bundesliga","2019-02-18","Fußball-Bundesliga (Matchweek 22)","Nürnberg","4-1-4-1",28,240,336,71,8,3,12,452,13,10,20,34,1,10,16,75,"1","0","Dortmund","4-2-3-1",72,752,858,88,9,11,39,959,7,15,14,14,2,2,22,57,"1","0","https://fbref.com/en/matches/caf163f1/Nurnberg-Dortmund-February-18-2019-Bundesliga"
"Fußball-Bundesliga","2018-09-21","Fußball-Bundesliga (Matchweek 4)","Stuttgart","4-4-1-1",54,422,530,80,9,2,27,651,13,10,22,27,1,7,25,71,"0","0","Düsseldorf","4-1-4-1",46,330,451,73,23,9,24,551,18,11,25,14,0,15,24,84,"2","0","https://fbref.com/en/matches/a4d833f7/Stuttgart-Dusseldorf-September-21-2018-Bundesliga"
"Fußball-Bundesliga","2018-08-25","Fußball-Bundesliga (Matchweek 1)","Düsseldorf","4-2-3-1",51,378,497,76,12,7,19,629,27,11,25,38,1,8,23,80,"1","0","Augsburg","4-2-3-1",49,352,476,74,11,5,25,597,15,14,29,25,3,8,21,76,"0","0","https://fbref.com/en/matches/05a8c375/Dusseldorf-Augsburg-August-25-2018-Bundesliga"
"Fußball-Bundesliga","2019-02-22","Fußball-Bundesliga (Matchweek 23)","Werder Bremen","4-3-1-2",69,675,824,82,7,4,24,934,14,7,29,9,1,3,38,60,"1","0","Stuttgart","5-4-1",31,231,370,62,9,2,6,504,16,13,25,40,4,15,13,96,"3","0","https://fbref.com/en/matches/fc08da57/Werder-Bremen-Stuttgart-February-22-2019-Bundesliga"
"Fußball-Bundesliga","2019-03-31","Fußball-Bundesliga (Matchweek 27)","Eintracht Frankfurt","3-4-1-2",50,344,462,74,13,5,16,594,15,9,21,21,3,4,26,73,"2","0","Stuttgart","3-5-2",50,326,463,70,10,5,19,568,11,7,23,20,2,10,29,77,"1","0","https://fbref.com/en/matches/00ee37ac/Eintracht-Frankfurt-Stuttgart-March-31-2019-Bundesliga"
"Fußball-Bundesliga","2019-05-18","Fußball-Bundesliga (Matchweek 34)","Mönchengladbach","4-3-3",31,321,398,81,9,2,12,486,17,14,3,20,2,8,18,53,"1","0","Dortmund","4-2-3-1",69,830,904,92,6,2,10,1000,17,5,10,12,0,9,15,45,"1","0","https://fbref.com/en/matches/d1f02acc/Monchengladbach-Dortmund-May-18-2019-Bundesliga"
"Fußball-Bundesliga","2019-05-18","Fußball-Bundesliga (Matchweek 34)","Mainz 05","4-3-1-2",56,417,507,82,18,8,25,624,14,2,14,22,1,7,19,65,"2","0","Hoffenheim","4-3-2-1",44,305,391,78,11,5,15,532,26,8,14,22,0,5,20,64,"5","1","https://fbref.com/en/matches/947b6749/Mainz-05-Hoffenheim-May-18-2019-Bundesliga"
"Fußball-Bundesliga","2018-09-22","Fußball-Bundesliga (Matchweek 4)","Hoffenheim","3-5-2",40,348,431,81,12,4,13,536,28,13,6,12,6,4,13,52,"2","0","Dortmund","4-2-3-1",60,560,636,88,11,4,18,727,19,5,9,23,3,8,25,47,"1","1","https://fbref.com/en/matches/c5cdb30a/Hoffenheim-Dortmund-September-22-2018-Bundesliga"
"Fußball-Bundesliga","2018-09-25","Fußball-Bundesliga (Matchweek 5)","Bayern Munich","4-3-3",64,521,649,80,6,8,23,750,8,13,30,19,3,8,26,87,"3","0","Augsburg","3-4-3",36,230,363,63,16,4,18,470,17,14,19,21,4,8,17,87,"2","0","https://fbref.com/en/matches/17b39dc8/Bayern-Munich-Augsburg-September-25-2018-Bundesliga"
"Fußball-Bundesliga","2018-10-27","Fußball-Bundesliga (Matchweek 9)","Düsseldorf","4-1-4-1",42,264,378,70,15,4,20,465,22,8,17,22,0,14,26,89,"3","0","Wolfsburg","4-4-2",58,415,519,80,12,9,20,615,8,8,26,27,0,6,23,74,"6","0","https://fbref.com/en/matches/cbce9c5f/Dusseldorf-Wolfsburg-October-27-2018-Bundesliga"
"Fußball-Bundesliga","2018-12-23","Fußball-Bundesliga (Matchweek 17)","Hoffenheim","3-4-3",67,580,707,82,12,9,25,822,19,10,19,11,3,8,19,64,"1","0","Mainz 05","4-3-1-2",33,246,352,70,11,2,11,500,19,19,13,34,4,14,13,85,"0","0","https://fbref.com/en/matches/bdeb0872/Hoffenheim-Mainz-05-December-23-2018-Bundesliga"
"Fußball-Bundesliga","2018-12-18","Fußball-Bundesliga (Matchweek 16)","Wolfsburg","4-3-1-2",57,395,521,76,10,4,17,643,13,17,28,36,2,13,27,79,"1","0","Stuttgart","4-1-4-1",43,263,398,66,17,8,35,510,16,21,15,22,2,9,17,70,"2","0","https://fbref.com/en/matches/5d61840b/Wolfsburg-Stuttgart-December-18-2018-Bundesliga"
"Fußball-Bundesliga","2019-04-06","Fußball-Bundesliga (Matchweek 28)","Stuttgart","5-3-2",56,378,497,76,10,12,42,605,12,12,27,13,2,12,18,90,"1","0","Nürnberg","4-1-4-1",44,287,391,73,11,5,16,524,15,10,22,36,4,10,18,71,"3","0","https://fbref.com/en/matches/c8d4c209/Stuttgart-Nurnberg-April-6-2019-Bundesliga"
"Fußball-Bundesliga","2019-04-20","Fußball-Bundesliga (Matchweek 30)","Augsburg","4-1-4-1",52,393,494,80,14,9,22,592,13,5,14,21,3,13,21,87,"0","0","Stuttgart","3-4-3",48,360,449,80,7,4,20,555,11,10,16,26,0,8,19,67,"0","0","https://fbref.com/en/matches/affc0fe8/Augsburg-Stuttgart-April-20-2019-Bundesliga"
"Fußball-Bundesliga","2019-02-09","Fußball-Bundesliga (Matchweek 21)","RB Leipzig","3-4-1-2",54,340,514,66,10,7,22,638,21,10,32,22,1,5,27,83,"4","0","Eintracht Frankfurt","3-4-1-2",46,272,445,61,10,4,14,587,27,22,33,32,5,10,26,120,"2","0","https://fbref.com/en/matches/e5f4a948/RB-Leipzig-Eintracht-Frankfurt-February-9-2019-Bundesliga"
"Fußball-Bundesliga","2018-10-20","Fußball-Bundesliga (Matchweek 8)","Nürnberg","4-1-4-1",30,197,302,65,8,1,12,425,27,16,12,35,0,16,17,77,"4","0","Hoffenheim","3-5-2",70,613,720,85,9,7,31,834,19,4,14,19,1,6,24,83,"2","0","https://fbref.com/en/matches/f5982893/Nurnberg-Hoffenheim-October-20-2018-Bundesliga"
"Fußball-Bundesliga","2019-04-20","Fußball-Bundesliga (Matchweek 30)","Schalke 04","3-1-4-2",40,262,355,74,15,6,16,453,22,6,9,15,2,6,23,57,"2","0","Hoffenheim","3-4-3",60,436,523,83,15,1,17,641,24,6,12,25,0,8,23,70,"3","0","https://fbref.com/en/matches/6f5ad83d/Schalke-04-Hoffenheim-April-20-2019-Bundesliga"
